timestamp,T1,RH_1,T2,RH_2
5016,20.26,39.4,19.2,37.9
5017,20.29,39.3333333333333,19.29,38.09
5018,20.365,39.35,19.29,38.1633333333333
5019,20.39,39.4666666666667,19.29,38.29
5020,20.426666666666698,39.53,19.29,38.29
5021,20.5,39.53,19.29,38.29
5022,20.533333333333296,39.52666666666669,19.356666666666698,38.363333333333294
5023,20.6,39.06666666666669,19.39,38.223333333333294
5024,20.7,38.99,19.39,38.0225
5025,20.7,38.6566666666667,19.39,38.0
5026,20.7,38.4666666666667,19.39,37.9
5027,20.7,38.4,19.323333333333295,37.8266666666667
5028,20.7,38.26,19.29,37.76
5029,20.7,38.06666666666669,19.356666666666698,37.7
5030,20.73,37.79,19.39,37.59
5031,20.79,37.73,19.39,37.53
5032,20.76,37.59,19.39,37.4666666666667
5033,20.7,37.59,19.323333333333295,37.4
5034,20.7,37.4666666666667,19.323333333333295,37.29
5035,20.7,37.3266666666667,19.39,37.23
5036,20.79,37.29,19.39,37.06
5037,20.79,37.29,19.39,36.933333333333294
5038,20.79,37.2,19.39,36.863333333333294
5039,20.79,37.2,19.463333333333296,36.79
5040,20.79,37.2,19.5,36.79
5041,20.76,37.2,19.5,36.73
5042,20.7,37.2,19.463333333333296,36.6333333333333
5043,20.7,37.223333333333294,19.315,36.5
5044,20.7,36.89,19.23,36.36
5045,20.6,36.7,19.2,36.463333333333296
5046,20.6,36.7,19.2,36.59
5047,20.6333333333333,36.6566666666667,19.23,36.7666666666667
5048,20.7,36.79,19.356666666666698,36.9666666666667
5049,20.79,36.8266666666667,19.426666666666698,37.23
5050,20.856666666666698,37.02666666666669,19.566666666666695,37.43
5051,20.926666666666698,39.92666666666669,19.6,37.7
5052,21.0,44.866666666666696,19.6,37.9
5053,21.1,44.6,19.7,38.36
5054,21.1666666666667,42.3333333333333,19.7,38.5
5055,21.29,40.793333333333294,19.79,38.53
5056,21.29,40.0,19.856666666666698,38.59
5057,21.34,39.245,19.89,38.4666666666667
5058,21.39,38.933333333333294,19.963333333333296,38.52666666666669
5059,21.39,39.06,20.0,38.963333333333296
5060,21.5,39.1266666666667,20.0,39.363333333333294
5061,21.5,39.2,20.033333333333296,39.6566666666667
5062,21.566666666666695,39.1266666666667,20.1,39.845
5063,21.566666666666695,39.1266666666667,20.1,39.73
5064,21.6,38.9,20.1,39.6633333333333
5065,21.6,38.9,20.1,39.53
5066,21.6,38.76,20.1,39.363333333333294
5067,21.6,38.6266666666667,20.1,39.363333333333294
5068,21.7,38.5,20.1,39.2
5069,21.7,38.433333333333294,20.1,39.1266666666667
5070,21.73,38.363333333333294,20.1,39.06
5071,21.73,38.29,20.1,38.933333333333294
5072,21.7,38.29,20.066666666666695,38.723333333333294
5073,21.7,38.43,20.0,38.723333333333294
5074,21.7,38.6266666666667,19.963333333333296,38.933333333333294
5075,21.6333333333333,38.6266666666667,19.89,39.06
5076,21.6666666666667,38.79,19.79,39.23
5077,21.6,38.8175,19.73,39.363333333333294
5078,21.533333333333296,38.9666666666667,19.6666666666667,39.5
5079,21.5,39.0,19.6,39.56
5080,21.5,39.0,19.566666666666695,39.73
5081,21.463333333333296,39.0,19.426666666666698,39.79
5082,21.39,39.0,19.39,39.845
5083,21.39,39.09,19.356666666666698,40.03
5084,21.39,39.09,19.23,40.03
5085,21.29,39.09,19.2,40.1266666666667
5086,21.29,39.09,19.1333333333333,40.2
5087,21.29,39.09,19.066666666666695,40.29
5088,21.23,39.09,19.0,40.29
5089,21.2,39.09,19.0,40.1633333333333
5090,21.1333333333333,39.03,18.926666666666698,40.03
5091,21.1,38.9,18.856666666666698,39.93
5092,21.1,38.8266666666667,18.79,39.73
5093,21.066666666666695,38.76,18.79,39.79
5094,21.0,38.6266666666667,18.73,39.73
5095,21.0,38.59,18.6666666666667,39.79
5096,20.926666666666698,38.53,18.6,39.79
5097,20.89,38.5,18.6,39.8266666666667
5098,20.856666666666698,38.363333333333294,18.6,39.9
5099,20.79,38.29,18.5,39.9
5100,20.79,38.29,18.5,39.8266666666667
5101,20.73,38.29,18.39,39.79
5102,20.7,38.2,18.39,39.79
5103,20.7,38.2,18.323333333333295,39.79
5104,20.6,38.09,18.29,39.79
5105,20.6,38.09,18.29,39.79
5106,20.6,38.09,18.26,39.76
5107,20.533333333333296,38.09,18.2,39.7
5108,20.5,38.09,18.2,39.7
5109,20.5,38.09,18.1333333333333,39.7
5110,20.5,38.09,18.1,39.7
5111,20.426666666666698,38.03,18.1,39.76
5112,20.39,38.0,18.066666666666695,39.76
5113,20.39,38.0,18.0,39.76
5114,20.29,38.0,17.963333333333303,39.79
5115,20.29,38.0,17.89,39.79
5116,20.29,38.0,17.89,39.8266666666667
5117,20.2,37.9,17.823333333333302,39.8266666666667
5118,20.2,37.9,17.79,39.9
5119,20.1666666666667,37.9,17.79,39.8266666666667
5120,20.1,37.9,17.79,39.845
5121,20.1,37.9,17.7,39.9
5122,20.1,37.9,17.7,39.9
5123,20.0,37.79,17.6666666666667,39.9666666666667
5124,20.0,37.79,17.6,39.9
5125,19.963333333333296,37.79,17.6666666666667,40.0
5126,19.963333333333296,37.79,17.6,40.0
5127,19.926666666666698,37.8266666666667,17.5666666666667,40.1266666666667
5128,19.926666666666698,37.9,17.5,40.26
5129,19.89,37.863333333333294,17.5,40.223333333333294
5130,19.823333333333295,37.79,17.5,39.89
5131,19.79,37.76,17.463333333333303,39.52666666666669
5132,19.79,37.7,17.463333333333303,39.4
5133,19.79,37.6633333333333,17.5,39.26
5134,19.79,37.7966666666667,17.5,39.1266666666667
5135,19.7,38.0,17.5,39.1566666666667
5136,19.7,37.9666666666667,17.5,39.43
5137,19.7,37.9666666666667,17.5,39.59
5138,19.7,38.0,17.525,39.6725
5139,19.7,38.0,17.6,39.7
5140,19.7,38.09,17.6333333333333,39.73
5141,19.7,38.09,17.760000000000005,39.79
5142,19.79,38.23,17.86,39.7
5143,19.79,38.29,18.066666666666695,39.7
5144,19.79,39.2,18.23,39.4
5145,19.79,39.1266666666667,18.356666666666698,39.1266666666667
5146,19.89,39.463333333333296,18.566666666666695,39.09
5147,19.89,39.6633333333333,18.7,39.03
5148,20.0,39.433333333333294,18.79,38.6333333333333
5149,20.066666666666695,39.5,18.856666666666698,38.56
5150,20.033333333333296,39.53,19.0,38.5
5151,20.1666666666667,39.463333333333296,19.066666666666695,38.5
5152,20.23,39.1633333333333,19.1333333333333,38.363333333333294
5153,20.29,39.03,19.1333333333333,37.7633333333333
5154,20.29,37.6966666666667,18.856666666666698,35.43
5155,20.315,36.8975,18.856666666666698,35.5633333333333
5156,20.39,36.6266666666667,19.0,35.96333333333331
5157,20.533333333333296,36.4666666666667,19.066666666666695,36.223333333333294
5158,20.6,36.2666666666667,19.15,36.4
5159,20.73,36.29,19.23,36.463333333333296
5160,20.856666666666698,36.29,19.29,36.53
5161,20.926666666666698,36.33,19.323333333333295,36.59
5162,21.066666666666695,36.53,19.39,36.59
5163,21.1,36.4,19.426666666666698,36.6266666666667
5164,21.1666666666667,36.3266666666667,19.5,36.7
5165,21.2,36.26,19.5,36.59
5166,21.2,36.26,19.5,36.59
5167,21.29,36.26,19.566666666666695,36.59
5168,21.29,36.2,19.566666666666695,36.6633333333333
5169,21.39,36.06,19.6,36.73
5170,21.463333333333296,36.0,19.6,36.79
5171,21.533333333333296,35.863333333333294,19.6333333333333,36.73
5172,21.6,35.73,19.7,36.79
5173,21.7,36.09666666666671,19.7,36.7
5174,21.7,35.7725,19.7,36.2333333333333
5175,21.76,34.86,19.7,35.52666666666669
5176,21.79,34.73,19.76,35.4
5177,21.79,34.73,19.84,35.45000000000001
5178,21.79,34.79,19.926666666666698,35.5
5179,21.79,34.73,20.0,35.43333333333331
5180,21.79,34.76,20.0,35.29
5181,21.79,34.7,20.0,35.29
5182,21.79,34.6633333333333,20.0,35.1633333333333
5183,21.79,34.53,20.0,35.03
5184,21.79,34.29,20.0,34.8633333333333
5185,21.79,34.29,20.0,34.79
5186,21.76,34.30833333333331,19.895,34.745
5187,21.73,34.3266666666667,19.79,34.7
5188,21.7,34.3266666666667,19.7,34.7
5189,21.7,34.4,19.6333333333333,34.6266666666667
5190,21.6,34.2,19.566666666666695,34.7
5191,21.575,34.2225,19.5,34.7
5192,21.5,34.29,19.5,34.86
5193,21.5,34.3266666666667,19.4725,35.0
5194,21.5,34.4,19.463333333333296,35.0
5195,21.5,34.7333333333333,19.5,35.09
5196,21.5,35.92666666666669,19.5,35.03
5197,21.6,39.2566666666667,19.6,35.6333333333333
5198,21.6666666666667,40.0566666666667,19.6666666666667,36.3
5199,21.73,38.893333333333295,19.7,36.8266666666667
5200,21.79,39.02666666666669,19.76,36.7666666666667
5201,21.89,38.7566666666667,19.79,36.6633333333333
5202,21.89,37.49666666666669,19.79,36.53
5203,22.0,36.363333333333294,19.89,36.4666666666667
5204,22.0,35.89,19.963333333333296,36.1933333333333
5205,22.0,35.6633333333333,20.1,36.06
5206,22.0,35.53,20.1,35.93333333333331
5207,22.033333333333296,35.26,20.2,35.9
5208,22.1,35.1266666666667,20.26,35.9
5209,22.1,34.8633333333333,20.29,35.863333333333294
5210,22.1,34.695,20.29,35.73
5211,22.1,34.59,20.39,35.6633333333333
5212,22.1,34.5,20.39,35.59000000000001
5213,22.1,34.5,20.323333333333295,35.59000000000001
5214,22.1,34.5,20.29,35.56
5215,22.1,34.43333333333331,20.29,35.5
5216,22.1,34.3633333333333,20.2,35.4
5217,22.033333333333296,34.23,20.2,35.3266666666667
5218,22.0,34.09,20.2,35.20000000000001
5219,22.0,34.1633333333333,20.066666666666695,35.1266666666667
5220,21.963333333333296,34.29,19.963333333333296,35.03
5221,21.89,34.3633333333333,19.89,35.09
5222,21.856666666666698,34.7,19.79,35.1266666666667
5223,21.856666666666698,34.76,19.73,35.26
5224,21.79,34.8633333333333,19.6666666666667,35.4
5225,21.79,34.79,19.533333333333296,35.4
5226,21.76,34.86,19.5,35.43333333333331
5227,21.7,35.0,19.426666666666698,35.43333333333331
5228,21.6,35.1266666666667,19.356666666666698,35.26
5229,21.6,35.3333333333333,19.29,35.20000000000001
5230,21.55,35.45000000000001,19.26,35.20000000000001
5231,21.5,35.5,19.1333333333333,35.26
5232,21.426666666666698,35.36,19.1,35.6
5233,21.39,35.363333333333294,18.963333333333296,35.6566666666667
5234,21.323333333333295,35.29,18.89,35.863333333333294
5235,21.29,35.29,18.89,36.03
5236,21.29,35.29,18.823333333333295,36.09
5237,21.2,35.29,18.76,36.2
5238,21.2,35.363333333333294,18.7,36.26
5239,21.1,35.26,18.6666666666667,36.4
5240,21.1,35.3333333333333,18.6,36.4
5241,21.066666666666695,35.3333333333333,18.566666666666695,36.5
5242,21.0,35.20000000000001,18.5,36.56
5243,21.0,35.20000000000001,18.5,36.7
5244,20.926666666666698,35.20000000000001,18.426666666666698,36.6266666666667
5245,20.89,35.20000000000001,18.39,36.7
5246,20.823333333333295,35.1266666666667,18.39,36.7
5247,20.79,35.09,18.29,36.7666666666667
5248,20.79,35.09,18.29,36.8266666666667
5249,20.7,35.23,18.26,36.863333333333294
5250,20.7,35.245,18.2,36.8725
5251,20.7,35.363333333333294,18.2,36.9
5252,20.6,35.23,18.1,37.0
5253,20.6,35.29,18.1,37.0
5254,20.566666666666695,35.4,18.033333333333296,36.963333333333296
5255,20.5,35.4666666666667,18.033333333333296,37.03
5256,20.5,35.5,18.0,37.0
5257,20.5,35.5,18.0,37.0
5258,20.39,35.4,17.89,37.03
5259,20.39,35.4,17.89,37.09
5260,20.39,35.4,17.89,37.09
5261,20.39,35.4,17.823333333333302,37.09
5262,20.29,35.4,17.79,37.09
5263,20.29,35.4,17.79,37.09
5264,20.26,35.4666666666667,17.760000000000005,37.1266666666667
5265,20.2,35.4,17.7,37.1266666666667
5266,20.2,35.4,17.7,37.1633333333333
5267,20.2,35.4,17.7,37.1633333333333
5268,20.1666666666667,35.43333333333331,17.6666666666667,37.1633333333333
5269,20.1,35.75,17.6,36.8975
5270,20.1,35.56666666666669,17.6,36.56666666666669
5271,20.0,35.1633333333333,17.5,36.1333333333333
5272,20.0,34.89,17.5,35.93333333333331
5273,20.0,34.8,17.5,35.93333333333331
5274,20.0,35.0,17.5,36.1333333333333
5275,20.0,35.2966666666667,17.5,36.29
5276,19.926666666666698,35.1633333333333,17.426666666666698,36.29
5277,19.963333333333296,35.3333333333333,17.463333333333303,36.363333333333294
5278,19.963333333333296,35.1266666666667,17.39,36.29
5279,19.89,34.8633333333333,17.463333333333303,36.223333333333294
5280,19.89,34.79,17.39,35.96333333333331
5281,19.856666666666698,34.6633333333333,17.39,35.76
5282,19.79,34.53,17.39,35.56666666666669
5283,19.79,34.26,17.5,35.223333333333294
5284,19.79,34.1266666666667,17.5,35.09
5285,19.76,33.9,17.533333333333303,34.76
5286,19.7,33.8266666666667,17.6666666666667,34.7
5287,19.7,33.79,17.823333333333302,34.5
5288,19.7,33.8175,17.9975,34.32
5289,19.7,34.02666666666669,18.226666666666695,34.26
5290,19.7,34.1933333333333,18.323333333333295,34.43333333333331
5291,19.7,34.4666666666667,18.53,34.56
5292,19.7,34.73,18.6333333333333,35.1566666666667
5293,19.76,34.99,18.76,35.5633333333333
5294,19.79,36.033333333333296,18.823333333333295,35.5
5295,19.856666666666698,37.56666666666669,18.963333333333296,35.5
5296,20.0,38.6,19.033333333333296,35.6266666666667
5297,20.0,37.6666666666667,19.1,35.76
5298,20.1,38.0633333333333,19.1,35.79
5299,20.1,37.323333333333295,19.1,35.73
5300,20.1,36.6933333333333,19.1,35.3333333333333
5301,20.1,36.7666666666667,19.1,35.20000000000001
5302,20.2,36.52666666666669,19.2,35.20000000000001
5303,20.2,36.1933333333333,19.2,35.1266666666667
5304,20.29,35.863333333333294,19.2,35.0
5305,20.29,35.59666666666671,19.2,34.93333333333331
5306,20.39,35.223333333333294,19.2,34.6633333333333
5307,20.463333333333296,35.03,19.2,34.59
5308,20.5,34.95,19.26,34.59
5309,20.6,34.79,19.29,34.4
5310,20.6,34.73,19.29,34.4
5311,20.6333333333333,34.7,19.29,34.4
5312,20.7,34.6266666666667,19.29,34.4
5313,20.79,34.4666666666667,19.39,34.43333333333331
5314,20.856666666666698,34.4666666666667,19.39,34.43333333333331
5315,20.926666666666698,34.43333333333331,19.426666666666698,34.53
5316,21.0,34.2266666666667,19.5,34.46333333333331
5317,21.0,34.0,19.5,34.26
5318,21.0,34.0,19.5,34.1266666666667
5319,21.1,34.0,19.566666666666695,34.06
5320,21.1,33.93333333333331,19.5,34.0
5321,21.0,33.79,19.5,34.0
5322,21.0,33.79,19.5,34.0
5323,21.0,33.79,19.39,33.9
5324,21.0,33.73,19.323333333333295,33.9
5325,20.89,33.59,19.29,33.9
5326,20.89,33.59,19.2225,33.8175
5327,20.84,33.45,19.2,33.79
5328,20.79,33.5,19.2,33.8266666666667
5329,20.79,33.56,19.2,33.9
5330,20.76,33.6266666666667,19.1,33.93333333333331
5331,20.7,33.76,19.1,34.06
5332,20.7,33.79,19.1,34.1266666666667
5333,20.7,33.73,19.033333333333296,34.06666666666669
5334,20.7,33.7,19.1,34.06
5335,20.7,33.7,19.1,34.06
5336,20.7,33.76,19.1,34.09
5337,20.7,33.7,19.1,34.1633333333333
5338,20.73,33.7,19.23,34.23
5339,20.79,33.7,19.29,34.29
5340,20.823333333333295,33.73,19.426666666666698,34.3266666666667
5341,20.963333333333296,33.73,19.566666666666695,34.3266666666667
5342,21.033333333333296,33.95666666666669,19.6,34.2
5343,21.1,34.23,19.6666666666667,34.26
5344,21.1333333333333,34.1266666666667,19.79,34.43333333333331
5345,21.26,34.2,19.865,34.4475
5346,21.29,34.06,19.89,34.23
5347,21.365,33.8975,19.926666666666698,34.06
5348,21.39,33.73,20.0,34.0
5349,21.39,33.6633333333333,20.0,34.0
5350,21.463333333333296,33.6633333333333,20.0,33.93333333333331
5351,21.39,33.6266666666667,20.0,34.1266666666667
5352,21.39,33.7,19.926666666666698,34.26
5353,21.323333333333295,33.7666666666667,19.89,34.36
5354,21.323333333333295,34.02666666666669,19.89,34.6333333333333
5355,21.39,34.23,19.926666666666698,34.86
5356,21.39,34.43,20.0,35.06
5357,21.356666666666698,34.6266666666667,20.0,35.36
5358,21.29,34.76,19.926666666666698,35.6333333333333
5359,21.29,34.8266666666667,19.89,35.73
5360,21.29,34.9,19.823333333333295,35.79
5361,21.29,34.93333333333331,19.79,35.89
5362,21.23,34.93333333333331,19.73,36.223333333333294
5363,21.2,35.03,19.7,36.4
5364,21.2,35.09,19.6333333333333,36.4
5365,21.1666666666667,35.23,19.55,36.45
5366,21.1,35.3975,19.463333333333296,36.59
5367,21.1,35.5,19.39,36.59
5368,21.1,35.59000000000001,19.29,36.73
5369,21.033333333333296,35.59000000000001,19.23,36.73
5370,21.0,35.6266666666667,19.1666666666667,36.8266666666667
5371,20.926666666666698,35.6266666666667,19.1,36.9
5372,20.89,35.6266666666667,19.0,36.933333333333294
5373,20.89,35.70000000000001,19.0,37.0
5374,20.856666666666698,35.6633333333333,18.89,37.09
5375,20.79,35.59000000000001,18.823333333333295,37.09
5376,20.79,35.59000000000001,18.79,37.2
5377,20.73,35.59000000000001,18.73,37.2
5378,20.7,35.59000000000001,18.7,37.29
5379,20.7,35.59000000000001,18.6333333333333,37.23
5380,20.6,35.5,18.6,37.23
5381,20.6,35.5,18.6,37.29
5382,20.6,35.5,18.5,37.29
5383,20.533333333333296,35.56,18.5,37.29
5384,20.5,35.6266666666667,18.39,37.29
5385,20.5,35.70000000000001,18.39,37.3266666666667
5386,20.426666666666698,35.6266666666667,18.323333333333295,37.4
5387,20.39,35.59000000000001,18.29,37.433333333333294
5388,20.39,35.6633333333333,18.29,37.56
5389,20.356666666666698,35.70000000000001,18.2,37.53
5390,20.29,35.70000000000001,18.2,37.59
5391,20.26,35.70000000000001,18.1,37.7
5392,20.2,35.70000000000001,18.1,37.7
5393,20.2,35.70000000000001,18.0,37.6633333333333
5394,20.1333333333333,35.70000000000001,18.0,37.59
5395,20.1,35.70000000000001,18.0,37.6633333333333
5396,20.1,35.70000000000001,18.0,37.6633333333333
5397,20.066666666666695,35.76,17.963333333333303,37.7
5398,20.0,35.70000000000001,17.89,37.7
5399,20.0,35.70000000000001,17.79,37.59
5400,20.0,35.70000000000001,17.79,37.59
5401,19.926666666666698,35.70000000000001,17.79,37.6266666666667
5402,19.926666666666698,35.70000000000001,17.79,37.7
5403,19.89,35.76,17.73,37.7
5404,19.89,35.76,17.7,37.79
5405,19.79,35.70000000000001,17.7,37.79
5406,19.79,35.79,17.6666666666667,37.863333333333294
5407,19.79,35.79,17.6,37.79
5408,19.76,35.79,17.6666666666667,37.863333333333294
5409,19.7,35.79,17.6,37.863333333333294
5410,19.7,35.8266666666667,17.6,37.933333333333294
5411,19.7,35.9,17.6,38.0
5412,19.6666666666667,35.9,17.5,38.0
5413,19.6666666666667,35.9666666666667,17.5,38.0
5414,19.6666666666667,36.1633333333333,17.5,37.93
5415,19.6,36.09,17.5,37.73
5416,19.6,36.1566666666667,17.5,37.56
5417,19.6,36.363333333333294,17.5,37.5
5418,19.6,36.26,17.5,37.4666666666667
5419,19.6,36.1266666666667,17.5,37.3266666666667
5420,19.6,36.06,17.6,37.1633333333333
5421,19.6,35.93333333333331,17.525,36.9975
5422,19.5,35.8333333333333,17.5,36.8266666666667
5423,19.5,35.70000000000001,17.5,36.7
5424,19.5,35.9,17.5,36.6266666666667
5425,19.5,35.863333333333294,17.5,36.56
5426,19.5,35.79,17.5666666666667,36.433333333333294
5427,19.5,35.76,17.6333333333333,36.29
5428,19.5,35.70000000000001,17.7,36.23
5429,19.5,35.59000000000001,17.79,36.06
5430,19.5,35.59000000000001,17.856666666666698,36.0
5431,19.5,35.4,17.89,36.03
5432,19.566666666666695,35.3266666666667,17.963333333333303,36.09
5433,19.6,35.29,18.033333333333296,36.03
5434,19.6,35.29,18.1666666666667,36.09
5435,19.7,35.363333333333294,18.23,36.03
5436,19.7,35.43,18.29,36.03
5437,19.7,36.16,18.426666666666698,35.93333333333331
5438,19.76,36.9,18.566666666666695,36.06
5439,19.823333333333295,37.06666666666669,18.6333333333333,36.09
5440,19.963333333333296,37.66,18.7,36.09
5441,20.0,38.59,18.76,36.1633333333333
5442,20.066666666666695,38.863333333333294,18.79,36.433333333333294
5443,20.1,38.395,18.79,36.56
5444,20.1333333333333,38.2966666666667,18.823333333333295,36.73
5445,20.2,37.89,18.89,36.73
5446,20.29,37.6333333333333,18.89,36.7
5447,20.29,37.433333333333294,18.89,36.6266666666667
5448,20.29,36.9,18.89,36.43
5449,20.29,36.56666666666669,18.89,36.23
5450,20.39,37.1233333333333,18.89,36.09
5451,20.323333333333295,36.59666666666671,18.89,36.03
5452,20.39,36.1933333333333,18.79,35.863333333333294
5453,20.39,35.8,18.79,35.73
5454,20.39,35.4,18.79,35.56
5455,20.463333333333296,35.1266666666667,18.79,35.43333333333331
5456,20.5,34.93,18.79,35.26
5457,20.5,34.6566666666667,18.79,35.20000000000001
5458,20.5,34.4666666666667,18.79,35.06
5459,20.426666666666698,34.3266666666667,18.79,34.925
5460,20.39,34.1633333333333,18.73,34.8266666666667
5461,20.39,34.09,18.7,34.8266666666667
5462,20.39,34.0,18.6333333333333,34.7666666666667
5463,20.29,33.9666666666667,18.6,34.7
5464,20.29,33.9,18.6,34.7
5465,20.26,33.8633333333333,18.566666666666695,34.59
5466,20.2,33.79,18.5,34.59
5467,20.2,33.79,18.5,34.59
5468,20.1333333333333,33.79,18.426666666666698,34.59
5469,20.066666666666695,33.79,18.39,34.59
5470,20.0,33.79,18.39,34.6633333333333
5471,20.0,33.9,18.39,34.8266666666667
5472,20.0,33.9666666666667,18.323333333333295,34.9
5473,20.0,34.1266666666667,18.36,35.0
5474,20.0,34.26,18.6333333333333,34.93333333333331
5475,19.89,34.43333333333331,18.6333333333333,34.79
5476,19.89,34.56,18.6,34.86
5477,19.89,34.6266666666667,18.533333333333296,35.06
5478,19.89,34.6266666666667,18.533333333333296,35.20000000000001
5479,20.0,34.7,18.6,35.2675
5480,20.0,34.7,18.6,35.29
5481,20.033333333333296,34.7666666666667,18.7,35.43333333333331
5482,20.1,34.9,18.7,35.5
5483,20.1,34.9666666666667,18.79,35.5
5484,20.1333333333333,35.43333333333331,18.856666666666698,35.56
5485,20.26,36.36,18.89,35.5
5486,20.323333333333295,37.2266666666667,18.89,35.56
5487,20.463333333333296,37.9666666666667,19.0,35.7666666666667
5488,20.5,36.9,19.0,35.9666666666667
5489,20.5,36.56666666666669,19.1,36.09
5490,20.533333333333296,36.29,19.1,36.1633333333333
5491,20.6,36.29,19.2,36.2
5492,20.6333333333333,36.4666666666667,19.2,36.2
5493,20.6333333333333,36.2666666666667,19.2,36.23
5494,20.6,36.0,19.2,36.29
5495,20.6666666666667,36.0,19.323333333333295,36.363333333333294
5496,20.73,36.0,19.39,36.29
5497,20.856666666666698,36.0,19.533333333333296,36.363333333333294
5498,20.926666666666698,35.863333333333294,19.6975,36.2675
5499,21.066666666666695,35.79,19.79,36.1266666666667
5500,21.1,35.6633333333333,19.89,36.06
5501,21.175,35.56750000000001,19.963333333333296,35.93333333333331
5502,21.26,35.56,20.0,35.863333333333294
5503,21.29,35.4666666666667,20.066666666666695,35.79
5504,21.356666666666698,35.4,20.1,35.76
5505,21.323333333333295,35.29,20.1666666666667,35.6266666666667
5506,21.39,35.23,20.1333333333333,35.56
5507,21.39,35.20000000000001,20.2,35.56
5508,21.39,35.1266666666667,20.1666666666667,35.363333333333294
5509,21.39,35.09,20.1,35.363333333333294
5510,21.323333333333295,35.09,20.0,35.43333333333331
5511,21.29,35.1266666666667,20.0,35.5
5512,21.29,35.20000000000001,19.963333333333296,35.6266666666667
5513,21.29,35.20000000000001,19.89,35.76
5514,21.29,35.26,19.79,35.73
5515,21.2,35.20000000000001,19.79,35.863333333333294
5516,21.2,35.26,19.7,35.93333333333331
5517,21.1,35.3266666666667,19.625,35.95000000000001
5518,21.1,35.4,19.533333333333296,36.06
5519,21.1,35.5,19.5,36.1266666666667
5520,21.033333333333296,35.5,19.426666666666698,36.2
5521,21.0,35.5,19.39,36.29
5522,21.0,35.59000000000001,19.323333333333295,36.29
5523,20.926666666666698,35.6633333333333,19.26,36.29
5524,20.89,35.73,19.2,36.29
5525,20.89,35.79,19.1666666666667,36.4
5526,20.79,35.79,19.1,36.4666666666667
5527,20.79,35.79,19.066666666666695,36.4666666666667
5528,20.76,35.9,19.0,36.4666666666667
5529,20.7,35.9,18.963333333333296,36.5
5530,20.7,35.9,18.89,36.56
5531,20.7,35.9,18.823333333333295,36.56666666666669
5532,20.6,35.8266666666667,18.823333333333295,36.6266666666667
5533,20.6,35.9,18.76,36.59
5534,20.5,35.9,18.7,36.59
5535,20.5,35.9,18.7,36.7
5536,20.5,35.9,18.675,36.7675
5537,20.426666666666698,35.9,18.6,36.79
5538,20.39,35.9,18.566666666666695,36.8266666666667
5539,20.39,35.9,18.5,36.9
5540,20.39,35.9,18.5,37.0
5541,20.29,35.93333333333331,18.5,37.06
5542,20.29,36.0,18.39,37.09
5543,20.2,36.0,18.39,37.09
5544,20.2,36.0,18.29,37.2
5545,20.2,36.09,18.29,37.2
5546,20.1333333333333,36.09,18.29,37.29
5547,20.1,36.1266666666667,18.29,37.29
5548,20.1,36.2,18.26,37.4
5549,20.066666666666695,36.1633333333333,18.2,37.4
5550,20.066666666666695,36.1633333333333,18.2,37.4
5551,20.0,36.2,18.1333333333333,37.4
5552,20.0,36.2,18.1,37.5
5553,19.89,36.2,18.033333333333296,37.5
5554,19.89,36.2,18.0,37.5
5555,19.89,36.29,17.9725,37.5675
5556,19.89,36.29,17.89,37.59
5557,19.856666666666698,36.26,17.89,37.52666666666669
5558,19.79,36.2,17.89,37.3266666666667
5559,19.79,36.1,17.79,37.06
5560,19.73,36.1566666666667,17.79,36.933333333333294
5561,19.73,36.29,17.79,36.9666666666667
5562,19.7,36.4666666666667,17.79,36.9666666666667
5563,19.7,36.4,17.7,37.09
5564,19.7,36.4,17.7,37.09
5565,19.7,36.2666666666667,17.7,37.06
5566,19.7,36.09,17.7,36.933333333333294
5567,19.7,36.09,17.6666666666667,36.8333333333333
5568,19.6666666666667,36.86,17.6,36.7
5569,19.6666666666667,38.8,17.6,36.79
5570,19.6333333333333,37.8,17.6,36.863333333333294
5571,19.6333333333333,37.1333333333333,17.6333333333333,37.03
5572,19.6,36.8333333333333,17.760000000000005,37.09
5573,19.6,36.7,17.86,37.0
5574,19.6,36.73,18.1,36.875
5575,19.6,36.863333333333294,18.2,36.6266666666667
5576,19.6,36.863333333333294,18.323333333333295,36.52666666666669
5577,19.6,36.863333333333294,18.463333333333296,36.4666666666667
5578,19.6,37.1,18.5,35.9666666666667
5579,19.6,37.03,18.566666666666695,35.8266666666667
5580,19.6,37.09,18.6,35.93333333333331
5581,19.6,37.03,18.6,36.06
5582,19.6,37.1633333333333,18.6333333333333,36.36
5583,19.6,37.2,18.7,36.56
5584,19.6,37.26,18.7,36.7
5585,19.7,37.433333333333294,18.7,36.8333333333333
5586,19.7,37.6333333333333,18.73,37.03
5587,19.893333333333295,41.9666666666667,18.79,37.363333333333294
5588,20.1,44.2333333333333,18.823333333333295,39.2333333333333
5589,20.2,42.1966666666667,18.963333333333296,40.1
5590,20.26,41.2566666666667,19.033333333333296,40.2
5591,20.323333333333295,40.4233333333333,19.1,40.06666666666669
5592,20.39,39.89,19.1,39.723333333333294
5593,20.39,39.49,19.1,39.3975
5594,20.39,39.23,19.1,39.06666666666669
5595,20.39,39.42666666666669,19.1666666666667,38.45666666666669
5596,20.39,39.2333333333333,19.1,37.73
5597,20.5,38.723333333333294,19.0,37.49
5598,20.5,38.47,19.0,37.43
