#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
826,1.4731037292949716,-0.2136998257878817,-0.27572980718137785,0.9994970643198713,-0.010956715482412623,0.029061532828484442,-0.006402820585934508
827,1.472783057309671,-0.214646345222623,-0.27565382724904786,0.9994093981866458,-0.010766557944577142,0.032000820863428196,-0.0063940214497062555
828,1.472946399028459,-0.21562408961019275,-0.2755161610747645,0.9993129881207354,-0.010552896186454152,0.03495467343527663,-0.006352870242503823
829,1.4725052613909537,-0.21657337648938774,-0.2754001373589843,0.9992073887901649,-0.010319911674173135,0.03793603761183121,-0.006241046425977351
830,1.4719575189908518,-0.21751322895474523,-0.27529338262237135,0.999093376873288,-0.010171464662696826,0.040891515722717056,-0.0060703819026807024
831,1.4712858112814122,-0.2184401154915042,-0.2751984373963292,0.9989686265008065,-0.01010092879967502,0.0438772347973117,-0.005868796385754831
832,1.4704388029371218,-0.21936214408837984,-0.2751064362996567,0.9988336044004503,-0.010047032075700582,0.04689368068289902,-0.005609864426608105
833,1.4693878741032682,-0.22029129906723946,-0.275002104270756,0.9986899234276716,-0.009941188881164366,0.04990777290373424,-0.005368781188481498
834,1.4681842016409763,-0.22123987560641867,-0.2748939799195038,0.9985370469381785,-0.00970527864285275,0.05294567934814514,-0.005131130168874243
835,1.4668952684870296,-0.22220570113730734,-0.2748055082599752,0.9983716661890175,-0.009343674739057945,0.056057481567014074,-0.004926525520021987
836,1.465564810655299,-0.22317675820454388,-0.27474344432468656,0.9981931449480247,-0.008945581075536085,0.05922803108604137,-0.0047394400158162694
837,1.4641851419162104,-0.22413769869233136,-0.27470642489938113,0.9980024492620712,-0.008627629772659722,0.06241735878870747,-0.004555062376610835
838,1.4633136669984301,-0.2251112031159427,-0.2746375129304952,0.9978013732125736,-0.008480931944840323,0.06558576769217626,-0.004358954539494075
839,1.4619055379939017,-0.226054871452981,-0.2746258842751248,0.9975915327101044,-0.008438943612430317,0.06872422972771332,-0.004110759557953567
840,1.4604145556034958,-0.2270025368452968,-0.2746267267196061,0.9973754110338183,-0.008438695860611887,0.07180088739274482,-0.003963640612909386
841,1.4588007838441222,-0.2279652203797197,-0.27464778675916457,0.9971624307990228,-0.008308369580642492,0.07472256409029103,-0.0038204729638992426
842,1.457023558608192,-0.22894663583768002,-0.2746727927743582,0.9969553189087592,-0.008040970163595972,0.07747291598910537,-0.0036581670967245636
843,1.4551427731783968,-0.22994197214493808,-0.274722996415641,0.9967468783112726,-0.007688031471688739,0.0801528763697915,-0.003474357274728222
844,1.4532122626826571,-0.23093604130229514,-0.27482618553725513,0.9965344180241019,-0.007361409088730799,0.08279065866733742,-0.00326652522128594
845,1.4512489539632054,-0.23191655560258623,-0.27498185876215353,0.9963178421770824,-0.00713420636479513,0.08538578224047597,-0.0030213656397159597
846,1.4492654544691668,-0.23288338875807332,-0.275189549309957,0.9960974442213003,-0.007066109823176394,0.08793282190826754,-0.0027875686554921938
847,1.4471864269122512,-0.23384249742760366,-0.27542420519594746,0.995873226704606,-0.007086941548978785,0.0904404200062444,-0.002611899985059102
848,1.4455387251389489,-0.23482196290742377,-0.27562007969303415,0.9956472795209136,-0.007081278955293305,0.09289945465944198,-0.00245796560990827
849,1.443455900686193,-0.23580573535818183,-0.27591921565392963,0.9954294232732037,-0.006942447184258581,0.09521771121419575,-0.0023776417309881695
850,1.4413231444153691,-0.23680228902100614,-0.2762714253985148,0.9952196170207378,-0.006674539345462942,0.09740636160559515,-0.0023162772679016733
851,1.439092707815759,-0.2377966765774221,-0.27665727869512047,0.9950106861575684,-0.006422455960289771,0.0995344221619485,-0.0023206241768137393
852,1.4368095836706383,-0.2387772448894443,-0.27707948319818,0.9948007305692365,-0.0062768551983128995,0.10162040880181968,-0.0023238034951362945
853,1.4345343157518458,-0.23973927360195332,-0.2775705264389019,0.9945929943025265,-0.006274361228613606,0.10363438366736268,-0.002307075506655726
854,1.432235780698369,-0.240692338261226,-0.2781365914503251,0.9943904970134554,-0.006322110189811777,0.10555823800933085,-0.0022424897873668027
855,1.4298112636502869,-0.24165283772382765,-0.27873342833045167,0.9941980614342343,-0.006277270505930186,0.10736046977017902,-0.002130738400708814
856,1.4272519898657858,-0.24263320357808854,-0.27933537577491885,0.994017186168701,-0.006052893469649961,0.10903755107198092,-0.002002133394203282
857,1.424692328220758,-0.24363303915140483,-0.2799910777023733,0.9938486914650908,-0.005680243728188123,0.11058545240568457,-0.001836033917202325
858,1.4226701568948261,-0.2446692431786013,-0.2806798330337006,0.9936767189540092,-0.005335877948018382,0.11214034313113491,-0.0016278997973044043
859,1.4202425036535535,-0.24566109342362413,-0.281512004085092,0.9935123835671386,-0.005048455326793204,0.1136038722176374,-0.0013479668820758962
860,1.4177315350991724,-0.24663140641523768,-0.28238582714230387,0.9933447470588741,-0.0049415468345172285,0.11506810932180532,-0.0010605765076321721
861,1.4151878017475341,-0.24759556401519908,-0.2832983973971206,0.9931874682339822,-0.004941498436724539,0.11641990818891008,-0.0007996958535187958
862,1.4126921845081433,-0.24856978702102317,-0.28428272524741693,0.9930459542639113,-0.004920677104056759,0.11762243976478286,-0.0006937727981419504
863,1.4102542140950654,-0.24956161733839477,-0.28534790200720717,0.9929395999095376,-0.004776817840531415,0.1185224349696184,-0.0007518987155878381
864,1.4079000499407206,-0.25056533229628647,-0.2865168409121086,0.9928576940936213,-0.004592783690013222,0.11921217785995987,-0.0009809520676253587
865,1.4056217318355353,-0.2515677843118962,-0.28780229450917716,0.9927838137258316,-0.004474414338471687,0.11982711951596534,-0.001319184910291372
866,1.4033573730702584,-0.2525559885701061,-0.2892034624865196,0.9927196525437458,-0.0044925826459795365,0.12035257630213861,-0.001662988884963697
867,1.401013616038131,-0.25352805743300993,-0.29070012687840574,0.9926515994208492,-0.004679585589266179,0.12090065169626299,-0.001983951955419536
868,1.3990231250063645,-0.25451846629877106,-0.2922353069374881,0.9925773545075147,-0.00494165485634696,0.1214943596910205,-0.0022126747192095877
869,1.3964329808974596,-0.25548770546257166,-0.29381632579883354,0.992504460853157,-0.0052068935127783725,0.12207281349796646,-0.0024518668849367866
870,1.3937017672324714,-0.2564711765481009,-0.2954229411597509,0.9924326323429549,-0.005371845665573993,0.12264287681378103,-0.0027089300135838363
871,1.3909313312225713,-0.25747106958433386,-0.2970614456529683,0.9923636087523128,-0.005421654037910096,0.12319066602092767,-0.003022167583050688
872,1.3882158921696086,-0.2584789011486935,-0.2987497169607436,0.992310841607403,-0.005429096741583608,0.12360432386682901,-0.0034190142442251706
873,1.3856313943920555,-0.2594830859768777,-0.3005244165157632,0.9922657823441918,-0.005474084035398872,0.12395095397433435,-0.0038487142911382173
874,1.3832125359644087,-0.2604786563903011,-0.3024210098527702,0.9922362325391576,-0.005586494546373393,0.12417215714162692,-0.0041623678330251195
875,1.380913033907535,-0.2614695017441594,-0.3044545736010942,0.9922223187503185,-0.00575229532375011,0.12426904920875874,-0.004357141379502532
876,1.378612486093218,-0.2624607485258047,-0.3066114170870071,0.9922036971327617,-0.005867567741815437,0.12441107696361427,-0.004390782803528088
877,1.3762053028498284,-0.26346177994274955,-0.3088568017070148,0.9921879794068249,-0.005843262195724831,0.12454207510064116,-0.0042592648591252575
878,1.3739799893609481,-0.26450403313459653,-0.3110900027200192,0.9921623252945968,-0.00573877743477868,0.1247551546045324,-0.004139818736591469
879,1.3714142766205324,-0.26553494058609484,-0.3134030385702722,0.9921397457868756,-0.0055012149663202555,0.12494935516423115,-0.004014985416036404
880,1.3689347670371523,-0.2665691119843749,-0.31578584528189424,0.9921212382832063,-0.005272554040185826,0.1251083671969768,-0.00394273744968632
881,1.3666101620617623,-0.2675967041322806,-0.31827159890402257,0.9921083104630248,-0.005145689681463736,0.12521663792322837,-0.003926292794416661
882,1.3644007131483038,-0.2686121478326409,-0.32086812365839945,0.9921074214237321,-0.005120971141175153,0.12522637269973363,-0.003872414103867225
883,1.3622431135249697,-0.2696218616395044,-0.3235783813473614,0.9921199911393682,-0.0051741450266040035,0.125128199848329,-0.0037529998108648257
884,1.360084443625356,-0.27063175057346817,-0.32639867995784777,0.9921537779431919,-0.005217529147433807,0.12486269127233078,-0.003600920837451527
885,1.3578459132919316,-0.2716501971328318,-0.3293016203108694,0.9921918765563282,-0.005170350715216511,0.12456686568520492,-0.0034122635416485646
886,1.355498522081985,-0.27268035670312835,-0.3322735099170335,0.9922344109686985,-0.005040917083392824,0.124237497065468,-0.0032414761245987103
887,1.3530627024485447,-0.2737174571251879,-0.33530229165801306,0.9922762975464864,-0.0048720262292272,0.12391209836858585,-0.003131224321624082
888,1.3508742844139077,-0.27479038349432267,-0.33832207351720056,0.9923128165633234,-0.004767637018097431,0.12362525698373082,-0.0030560689020886936
889,1.3485445973893473,-0.27582429168713796,-0.34149021237024835,0.9923288314817869,-0.004719699241139391,0.12349847585785985,-0.0030563229296411763
890,1.3463609733780544,-0.27684925328708165,-0.34476311064079934,0.9923254593797666,-0.004798482912323538,0.12351989949143588,-0.00316095841494391
891,1.3443527982395107,-0.27787157732546275,-0.34815283673857,0.9923113464850595,-0.004985344401221642,0.12362000280481825,-0.0033812549070138414
892,1.3424854470807546,-0.27889986148478196,-0.3516501952236031,0.9922751734773108,-0.005224706182454938,0.12389081280052673,-0.003707971076582167
893,1.3406936620374905,-0.2799373010598711,-0.3552378866093735,0.9922401143317297,-0.005416700549637007,0.12415199575647402,-0.004061627234999836
894,1.3388698978917941,-0.28098646941666283,-0.35887439886439787,0.9922079853159793,-0.005489412565767603,0.12439489781563193,-0.004369167234912128
895,1.3369342754636988,-0.2820392036319017,-0.36252317759075336,0.9922015591996606,-0.0054818368267015635,0.124439263332452,-0.004570024950108495
896,1.3349532852430328,-0.28308949532559,-0.3661976824342208,0.9922199598616873,-0.005404673518389379,0.1242951330595613,-0.004589188810362623
897,1.333038556116053,-0.28413284519128507,-0.3699397281777792,0.9922517351324142,-0.005366123295633889,0.12404560190642183,-0.004515251395332936
898,1.3316108500063697,-0.28519913151218,-0.37375736556668104,0.9922998950865467,-0.00539878278746804,0.1236629368823589,-0.004387413505932709
899,1.3301189899618664,-0.28624511408450576,-0.3777550246207009,0.992347714802927,-0.0054562065123876435,0.1232814375767598,-0.004234369482020786
900,1.3287935798558932,-0.2872976416142569,-0.38191133629782326,0.99238948312196,-0.0055133394781936825,0.12294471990002227,-0.004160856334046546
901,1.3275819934171516,-0.2883629605110693,-0.38620832679380523,0.992411826898348,-0.005492265498893449,0.12276434379101518,-0.0041853011283019105
902,1.3264416451681407,-0.28943947197649633,-0.3906361068623405,0.9924251006948676,-0.00541230747621488,0.12265673502393018,-0.004295554892476455
903,1.3253040114373866,-0.29051915796267697,-0.39516166119574336,0.9924157205236044,-0.005325182157742819,0.12273041769148453,-0.0044637053975110155
904,1.3240882254267445,-0.2915906552154765,-0.39973840852033127,0.9923997354731227,-0.0053180140000817595,0.12285384673277314,-0.0046277535512868
905,1.3228128416782945,-0.29264959832042325,-0.4043603005237004,0.992395227460725,-0.00539712043205969,0.12288399474139913,-0.00470185501835251
906,1.321485752798774,-0.2937002381332023,-0.40901516576334873,0.9923928172192202,-0.005551440956064333,0.12289626356420684,-0.004710226848835021
907,1.3201423496859102,-0.2947522703244896,-0.4137089930273521,0.9924104844898903,-0.005709358436878449,0.1227472446671118,-0.004684808151095672
908,1.319249480522831,-0.29584405204341113,-0.41844820807345506,0.9924386570004576,-0.005797515768594208,0.12251591970308259,-0.004663723978632892
909,1.3181587572283964,-0.2969274126330871,-0.4232895316567018,0.9924755954891128,-0.005773679990819904,0.12221574937621227,-0.004708246202721196
910,1.317263468329024,-0.2980240607605509,-0.42824953946123334,0.9925215667029138,-0.005668296908804156,0.12184313380052851,-0.004802164659156138
911,1.3165840522314074,-0.29912100644157524,-0.4333564719214642,0.9925705441357555,-0.005599415347534686,0.12144089389927672,-0.004946791966576973
912,1.3161005865622557,-0.30020763472156325,-0.43862137939964696,0.9926211841022817,-0.005629103589135848,0.12101917322810737,-0.00508505411497305
913,1.3157093361669414,-0.301283842457077,-0.4440306147305104,0.9926763491556009,-0.005776861619434526,0.1205548243648423,-0.005179577135208805
914,1.3152678134956126,-0.30235728190496913,-0.4495479597711396,0.9927380895900901,-0.005988784149089632,0.12003120358977253,-0.00526593830427943
915,1.314630689238201,-0.30343894024030843,-0.4551195244180388,0.9928045107705138,-0.006142864278602291,0.11946998339593201,-0.005328384328400908
916,1.3137345589225227,-0.30453137971254174,-0.4607087615626959,0.992892434383605,-0.006192360808122231,0.11873175545976053,-0.005388752811589548
917,1.3126112101351315,-0.3056329241397483,-0.4662937068236166,0.9929799617888007,-0.00611261096452968,0.11800074060977826,-0.005408945243968672
918,1.3116816486821024,-0.30677629169464193,-0.4718282051693372,0.9930676937841209,-0.006044243805212216,0.11726469587999014,-0.00538644402961002
919,1.3106234007944768,-0.30788323958664665,-0.47748390855907297,0.9931556170803729,-0.0060077362091787885,0.11652138318989942,-0.0053473943988911615
920,1.309870505649236,-0.3089861524523714,-0.483279470808579,0.9932318957628653,-0.006054669803987691,0.11586845907627767,-0.005314358301656318
921,1.3094706397004465,-0.31008749430080995,-0.48924839111494745,0.9932954637649443,-0.0062153385403092625,0.11531051070337955,-0.005383061595362992
922,1.3093380981444684,-0.3111933261444395,-0.4953855516323872,0.9933495694550319,-0.006408139217846838,0.11482572192605425,-0.00553373286560619
923,1.309334457784686,-0.312306832377569,-0.5016552029993506,0.9934105654433611,-0.0065831650786867145,0.11427719132539511,-0.005730091258191824
924,1.309345552052163,-0.3134286062693471,-0.5080238327263663,0.993475905128989,-0.006687474998717612,0.1136942976110526,-0.005874546536297989
925,1.309272643897244,-0.31455618906278987,-0.5144618531806342,0.9935521082346492,-0.006751645515357248,0.11302041269011494,-0.00591690972341638
926,1.3090081204991648,-0.3156832573967128,-0.5209283334352228,0.9936436639251746,-0.006784606053273777,0.11221077262213314,-0.005914454294393405
927,1.3085005298919063,-0.3168085699313406,-0.5273885115813568,0.9937598927565666,-0.00679125199918101,0.1111795023257894,-0.005854289652091953
928,1.3079762741401257,-0.3179633563921084,-0.5337410338843379,0.9938989636363688,-0.006851225653900845,0.10992676884830156,-0.0058323477402716165
929,1.3072436414709352,-0.31909539290470296,-0.5401900343955612,0.994052440657562,-0.00690234936361585,0.10852714562658956,-0.005827646021471489
930,1.306587079418271,-0.3202264644425025,-0.5467015098521081,0.9942123778913988,-0.0069638893811481105,0.10704676848669115,-0.005851602239924002
931,1.3060816706055172,-0.3213553568016882,-0.5533144619701387,0.9943791177286025,-0.007060260634341734,0.10547701444348108,-0.005909515136696453
932,1.3057239870572301,-0.3224817710205438,-0.5600532287248474,0.9945471005028473,-0.007212870939209461,0.10386426460976803,-0.006021122093575472
933,1.3054970198420186,-0.3236071916375921,-0.5669190171202401,0.9947065738820972,-0.007402165531238903,0.1023045107723345,-0.006150357454774201
934,1.3053475118894968,-0.32473736516352664,-0.5738958977948487,0.9948674000201543,-0.007596776960757952,0.10070744251657966,-0.006257505790372961
935,1.3051562446593081,-0.3258741523991604,-0.5809398626020725,0.99502244857961,-0.0077672049636165075,0.09914301111642679,-0.006376574037731136
936,1.3048673843932335,-0.3270172610756812,-0.5880301701802959,0.9951823942640659,-0.007889688381713944,0.0975083930801946,-0.00647056744026921
937,1.3044692042773658,-0.3281619394442328,-0.5951513346431485,0.9953441630680143,-0.007998297249799233,0.09582585464485568,-0.0065901342263174996
938,1.3040423727093917,-0.32933544696458783,-0.6021633486153867,0.9955096941467915,-0.00812970277915806,0.09406898337831798,-0.0067367023575369105
939,1.3035686017652197,-0.33048197114144934,-0.6093137498851706,0.9956848229086075,-0.00828789437107448,0.09217348616483953,-0.006862410988048126
940,1.3031421850073772,-0.3316268050552158,-0.6165121811880406,0.9958638560847438,-0.00845977872503379,0.09019597702549606,-0.006949677428795462
941,1.3027565690626548,-0.33277391423436536,-0.6237795073148628,0.9960620960315444,-0.008590942725912192,0.08796911484122173,-0.006923249697834586
942,1.3022925651132713,-0.33392307015905076,-0.6310983637810341,0.9962599645617259,-0.00864072516217498,0.08570815733893916,-0.006747788208300629
943,1.301695909155566,-0.335074277087053,-0.6384429603792003,0.9964597672279142,-0.008626579049218118,0.08337794162112502,-0.0064523856846090185
944,1.301038499344977,-0.3362318128442124,-0.6458089846705953,0.9966607216388671,-0.008569072567079363,0.0809737348259462,-0.006101737946700269
945,1.3004666711749198,-0.33739633471208336,-0.6532332948977968,0.9968555969447268,-0.0084794087929581,0.07857569377743782,-0.005734005047838215
946,1.300067161651072,-0.33856184802807787,-0.6607710012753556,0.9970468760771972,-0.00841751745673276,0.07614082583533881,-0.005408044533861758
947,1.2997724640677468,-0.3397243968564089,-0.6684123126799421,0.9972285601649828,-0.008429715174164885,0.07373538012056173,-0.005218468341781325
948,1.2995639614380088,-0.34091613406771026,-0.676002419272735,0.9974010853408088,-0.00852219019456953,0.07135627836974276,-0.005169987667681285
949,1.2992464307994744,-0.34208258696287575,-0.6837301596470702,0.9975680219801595,-0.00865779300407301,0.0689632450949514,-0.005211042972785021
950,1.2989173003950172,-0.34324900619498167,-0.6914951203544797,0.9977323920099863,-0.008826988897272807,0.06650999716685314,-0.005345884202239154
951,1.2986125146610643,-0.34441541964551226,-0.6993019098597508,0.99789344702283,-0.009002043227331155,0.06400952321154935,-0.0055147570080424195
952,1.2983529063286974,-0.3455854749118096,-0.7071501687958799,0.9980494539924007,-0.009160909486190997,0.06149181346203798,-0.005667627370130371
953,1.2981703313372366,-0.34676049033535983,-0.7150442443836271,0.9982039700915142,-0.009305353187590794,0.0589003103088283,-0.005744383441019806
954,1.2980616550063329,-0.34794050834348544,-0.7229941928070014,0.9983561839641476,-0.009421767679524493,0.05624191619659435,-0.005745180316879162
955,1.297991901202638,-0.34912615946354775,-0.7310055985068475,0.9984964639139575,-0.009500433886988582,0.05368545960254558,-0.005694272082127734
956,1.298006164488652,-0.35031618454638186,-0.739093743834174,0.9986275258581236,-0.009541603571780086,0.0511922100791493,-0.005601787837265814
957,1.298113247828903,-0.35150786709041804,-0.747257148341728,0.9987444904034156,-0.009594410603629713,0.04885564223594403,-0.005524164706466341
958,1.2983140819754162,-0.3527269281594957,-0.755371831953385,0.9988506925350277,-0.009695280200395583,0.046612087659239715,-0.0055325263830066996
959,1.2984812146189806,-0.353922330598139,-0.7636089452860282,0.9989521605947149,-0.009810461438467036,0.04435585045964681,-0.0055582568775376
960,1.2986509440154075,-0.35512041153461116,-0.771877597295757,0.9990456366857325,-0.009942202424169561,0.04215780642969842,-0.00562919063384051
961,1.298844098066998,-0.35632418308574587,-0.7801774701230337,0.9991372029110637,-0.010065740666749604,0.039886161446790365,-0.005711807850975639
962,1.299061615729228,-0.3575334418791939,-0.7885055593648969,0.9992239118989016,-0.010168340180391661,0.0376105226077594,-0.005798908225115605
963,1.2993031647018394,-0.3587457137837049,-0.7968630325188721,0.9993063172461976,-0.010233549160658141,0.03532721748982434,-0.005843499623084021
964,1.299597422409875,-0.35995959134536715,-0.8052512202035381,0.9993826192277823,-0.010294890623360592,0.033070756231223124,-0.005892426899474259
965,1.3000106343358109,-0.361175079600228,-0.8136974487811803,0.9994513515787146,-0.010360129978963423,0.030895538963550403,-0.005926989661827883
966,1.300546277867721,-0.36238997900952175,-0.8222173042621344,0.9995128397725037,-0.010452305487223767,0.02880025409300038,-0.005947924351036521
967,1.3011093669490679,-0.3636003818463592,-0.8307692229092174,0.9995675546880856,-0.01058568889108031,0.026778238683190878,-0.00596428860874398
968,1.3017670967544803,-0.36483750723451547,-0.8392429386253147,0.9996170068758393,-0.010758102219932024,0.02478214788447315,-0.005995660718046497
969,1.3024986836362995,-0.36605916037339575,-0.8478401325112681,0.9996568521498748,-0.010923916904991298,0.023026571081456924,-0.006051695092041302
970,1.3033404555729078,-0.3672895890706027,-0.8564965571851746,0.9996942679201212,-0.011018844003047876,0.021288920771161204,-0.006061156398618518
971,1.3041952452692072,-0.3685266310957455,-0.8651775761684932,0.9997288850118156,-0.011054358389910255,0.019578631177751486,-0.006052671709661692
972,1.3050538249637782,-0.36976435689319476,-0.8738597333410898,0.9997603801516032,-0.011076295066095957,0.017893609382650836,-0.00602633470624751
973,1.305960643933708,-0.37099910097331823,-0.8825604800191528,0.9997889673160492,-0.011134847869446353,0.01618877811492819,-0.005996620646477441
974,1.3068844870712768,-0.37222836475273346,-0.8912867878776131,0.9998141647564852,-0.011240809624485938,0.014485219961502949,-0.0059547085524798305
975,1.307795713477136,-0.3734535327570148,-0.9000270918847915,0.9998364161729645,-0.01138340692057563,0.012750799951425779,-0.005914054605927243
976,1.3087628026138662,-0.37468280591315856,-0.90878788820878,0.9998550058987564,-0.011527846296069571,0.011059516891583163,-0.005896017732074313
977,1.3098450990542254,-0.3759216764166249,-0.9175917673158507,0.9998706341561746,-0.011637744170122718,0.00940207216564405,-0.005905836244928517
978,1.3110265487627197,-0.37720052727231773,-0.9263157485965441,0.9998831576480136,-0.011703208848119142,0.007804361444973456,-0.005983134373468063
979,1.312240155534115,-0.37845806452420194,-0.9351373246265708,0.9998924489958176,-0.011725290313621428,0.006368686168494662,-0.00608669406942554
980,1.3135947283885434,-0.3797140077977244,-0.9439997525705714,0.9998987049583843,-0.011776813526602856,0.005036606445698616,-0.006206374240794441
981,1.315075102879105,-0.3809620354212956,-0.9529119675323057,0.9999016778666432,-0.011914758029389716,0.0038040752345079544,-0.006340516712614475
982,1.316639025828552,-0.3822030227277194,-0.9618629127679418,0.9999020431890611,-0.012130782790463117,0.002643307823260622,-0.006462279704817195
983,1.3182758353015438,-0.3834455859871526,-0.9708464651473805,0.9999005752648013,-0.012373413114948448,0.0015581665689853059,-0.00658105994120134
984,1.3199013620726179,-0.3846945854769619,-0.979839302177965,0.9998984899310779,-0.012562745405965376,0.0005101975319250427,-0.006702757633497846
985,1.3214619970810682,-0.3859537027564121,-0.988813381672222,0.9998970001030741,-0.012635628665229968,-0.00049687299476987,-0.006788460085635565
986,1.3230391164548512,-0.3872248161695813,-0.9977873854409525,0.9998957639910259,-0.01262300935345851,-0.0014671026959491085,-0.006853349352314449
987,1.3246323589210656,-0.388501638702169,-1.0067627300264916,0.9998939440670603,-0.012598110959563686,-0.0024338655310470296,-0.0068894496765497144
988,1.3261619396254463,-0.3898064236522182,-1.015621352761136,0.9998904341767654,-0.01263371464847016,-0.0034485766717580455,-0.006900450341801013
989,1.3276753270555623,-0.3910782606640923,-1.0245599354114119,0.9998858919339838,-0.012733354510289407,-0.004414786810155857,-0.0068245477299176335
990,1.329108879139644,-0.3923447029754311,-1.0334750364499565,0.9998789744826848,-0.01290357348365337,-0.005425749326213705,-0.0067893610196850295
991,1.3304821911544598,-0.39361157578823414,-1.0423701778579777,0.9998711181516159,-0.013070679965614769,-0.006386816912089459,-0.006790653960052151
992,1.3318501768428987,-0.39488486776755155,-1.0512554930167801,0.9998623284365855,-0.013214702461258094,-0.007335451733183651,-0.006847405355325333
993,1.33321029331854,-0.39616298849743614,-1.0601258793739365,0.9998529383412779,-0.013331670158416043,-0.008220119299821131,-0.00698554935539743
994,1.3345754565618582,-0.3974421573170033,-1.0689933565422867,0.9998432652439596,-0.013447804193248699,-0.009010206840600981,-0.007170612342519074
995,1.3359276752270253,-0.3987183428125497,-1.0778625094960106,0.9998330896881549,-0.013602753569401984,-0.009706065365852204,-0.007385807679728684
996,1.3372477056526177,-0.3999907358353597,-1.086728482726501,0.9998226149445303,-0.013784144123160043,-0.010352334934119897,-0.007587171916159121
997,1.338523267860991,-0.40126130132391324,-1.0955906170240781,0.9998120640976833,-0.013984620270059105,-0.010957350420608103,-0.007759081929729877
998,1.3396569706938557,-0.40256067668124806,-1.10432036426214,0.9998009148201773,-0.014185499646342357,-0.011593274689316013,-0.007905587043236224
999,1.340768879196152,-0.40384162600362733,-1.1131074682211222,0.9997907403210193,-0.014356224453716747,-0.01216238532599365,-0.008028123751203233
1000,1.341829364705072,-0.40512514686928147,-1.1218595612265203,0.9997801954961425,-0.014497589695965539,-0.012777345416370368,-0.008131422434800964
1001,1.342845366760523,-0.40641083596286465,-1.130581047114603,0.9997705959631488,-0.01461075098029445,-0.013314000118709651,-0.00824735133974931
1002,1.3438235022597063,-0.407697086798797,-1.1392774142042283,0.9997606303066462,-0.014727511982194524,-0.013850458255247592,-0.008363449395530844
1003,1.3447580839783102,-0.4089810804274372,-1.1479536991419157,0.9997505358395469,-0.01486182046608294,-0.01435422599377223,-0.00848225070913664
1004,1.3456270172121103,-0.4102611205554137,-1.156600903826817,0.9997409766659687,-0.015012852054687175,-0.014803531111487191,-0.00857025756848568
1005,1.3464341064457028,-0.4115397973965581,-1.1652200419258072,0.9997316274977838,-0.01518462925058488,-0.01520564641100298,-0.008653804503125717
1006,1.3471572811187338,-0.41281859206004096,-1.1738019078006974,0.999723623378608,-0.015330432334966301,-0.015566547242506307,-0.008679706799032712
1007,1.3478097939657423,-0.4140997845985914,-1.1823438657059298,0.9997176358839704,-0.015426739525120692,-0.015870342118953502,-0.008648494158895738
1008,1.3482861254969274,-0.4154199970384789,-1.1907298763055685,0.9997115020414263,-0.015504822951532138,-0.016200524014013975,-0.008605589636293815
1009,1.3488023852284723,-0.4167131619212442,-1.1991754551919338,0.9997074790761854,-0.01554785488691375,-0.01645053430783407,-0.008520587335429233
1010,1.3492627721966342,-0.4180039017929855,-1.207587178423022,0.9997035208728698,-0.015614492178123152,-0.016674942100275512,-0.008426404592681193
1011,1.3496278311504524,-0.4192869888455706,-1.2159585884293906,0.9996986992926221,-0.015730108882613503,-0.016902400644220376,-0.008329655433627285
1012,1.3498748800455824,-0.4205659462112611,-1.2242823579857556,0.9996929427847269,-0.01588760121142726,-0.017144579855145916,-0.008226035238806786
1013,1.3500023680675968,-0.4218459703873526,-1.2325499235545807,0.9996853510489419,-0.016026504210964247,-0.017508149286971635,-0.00811263024393831
1014,1.3500074828038886,-0.42313125807325636,-1.240756810483881,0.9996787795887018,-0.016091802295871135,-0.01787165734727607,-0.007999712655844315
1015,1.3499205152679914,-0.424423466564374,-1.2489123733326872,0.9996727506920506,-0.016091200051273173,-0.01825578374974808,-0.007886137481771801
1016,1.3497748673848786,-0.42571808222438723,-1.2570295643667642,0.9996663666617432,-0.016070214925621065,-0.018655178786524135,-0.007803067473517403
1017,1.3495954221275088,-0.4270094272447146,-1.2651220638762835,0.9996604430408481,-0.01607230539151844,-0.018991943797746276,-0.007745042902423324
1018,1.3492567903743469,-0.42833345008447593,-1.2730709799520117,0.9996509589185498,-0.01616566085697776,-0.019389995685758048,-0.007788440767405542
1019,1.3489614628053657,-0.42961488073767357,-1.281095921981631,0.9996418452417133,-0.016305392025922204,-0.019719016435091347,-0.007840651979024435
1020,1.3485537741467803,-0.43088696570769586,-1.2890819653278753,0.9996313440274759,-0.016497391323689665,-0.020054616970608858,-0.007926187954965887
1021,1.348006958685914,-0.4321551540673147,-1.2970214800139659,0.9996186876887887,-0.01673157548301256,-0.020436959966902927,-0.008053835888039507
1022,1.3473194607795653,-0.43342400683331733,-1.304905944009834,0.9996056259441111,-0.01695788156644176,-0.02085686544006065,-0.008124899856335353
1023,1.3464761687223872,-0.43469714372156154,-1.3127303894836888,0.9995910467852666,-0.017136690971161047,-0.021392226988113917,-0.00815141912693902
1024,1.3454726762033382,-0.435975287502324,-1.3204955981666233,0.9995770542862441,-0.01722676290316149,-0.021977231492492394,-0.008121113238888188
1025,1.34434490834375,-0.4372559241350553,-1.328206344553298,0.9995636836497991,-0.017256390479940268,-0.022586438998119154,-0.008031941822038462
1026,1.3431278416519348,-0.4385354719905389,-1.3358704905562713,0.9995507305192768,-0.017277039564599972,-0.023176805933559932,-0.007916861056093178
