#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1413393889935760384,-1.01016,0.491166,1.417324,0.560001,0.035589,-0.8276959999999999,-0.007213
1413393889940760576,-1.010726,0.491063,1.420008,0.560297,0.035943,-0.827475,-0.007836
1413393889945760512,-1.011313,0.490966,1.42275,0.560682,0.036243,-0.8271950000000001,-0.008565000000000001
1413393889950760704,-1.011914,0.490849,1.425538,0.5611119999999999,0.036594,-0.82688,-0.009325
1413393889955760384,-1.012529,0.490689,1.42835,0.561581,0.037044,-0.826534,-0.009998
1413393889960760576,-1.013159,0.4904850000000001,1.4312,0.562034,0.037582,-0.8261959999999999,-0.010559
1413393889965760512,-1.0137969999999998,0.490256,1.434089,0.562497,0.038138,-0.8258489999999999,-0.01109
1413393889970760704,-1.014437,0.490033,1.436988,0.562908,0.038633,-0.8255379999999999,-0.011697
1413393889975760384,-1.015258,0.489775,1.439867,0.5633699999999999,0.039026,-0.82519,-0.012361
1413393889980760576,-1.015952,0.489547,1.442807,0.5637479999999999,0.03932,-0.824907,-0.0131
1413393889985760512,-1.016649,0.489289,1.445775,0.564141,0.039616000000000005,-0.8246129999999999,-0.013781
1413393889990760448,-1.017354,0.4889850000000001,1.448769,0.564563,0.03994,-0.8243010000000001,-0.014305000000000003
1413393889995760384,-1.018071,0.488633,1.451798,0.565029,0.040299,-0.823958,-0.014666
1413393890000760576,-1.018799,0.4882510000000001,1.454861,0.565557,0.040644,-0.823574,-0.014934
1413393890005760512,-1.019543,0.487857,1.457959,0.566091,0.040948000000000005,-0.8231870000000001,-0.015219
1413393890010760448,-1.020292,0.487462,1.461085,0.566678,0.041179,-0.822766,-0.015553
1413393890015760384,-1.021038,0.487063,1.464224,0.5672159999999999,0.041325,-0.8223809999999999,-0.015931
1413393890020760576,-1.021782,0.486644,1.467373,0.567759,0.041399,-0.821996,-0.016253999999999998
1413393890025760512,-1.0227,0.486181,1.470484,0.568217,0.041431,-0.8216700000000001,-0.016464
1413393890030760448,-1.023494,0.485695,1.473627,0.568674,0.041414,-0.821355,-0.016472
1413393890035760384,-1.024297,0.485181,1.476781,0.569114,0.041388,-0.8210540000000001,-0.016353
1413393890040760576,-1.025105,0.4846470000000001,1.479954,0.569561,0.041335,-0.82075,-0.016191999999999998
1413393890045760512,-1.025918,0.484104,1.48314,0.570002,0.041218,-0.8204530000000001,-0.016038
1413393890050760448,-1.026738,0.483557,1.486336,0.5704,0.041016,-0.820189,-0.015894
1413393890055760384,-1.027565,0.482997,1.489541,0.570785,0.040777,-0.8199360000000001,-0.015778999999999998
1413393890060760576,-1.028393,0.482413,1.492753,0.57114,0.040549,-0.819702,-0.015650999999999998
1413393890065760512,-1.029225,0.481796,1.495973,0.571494,0.040352,-0.819469,-0.015444
1413393890070760448,-1.030062,0.481145,1.499201,0.571822,0.040196,-0.819254,-0.015169
1413393890075760640,-1.031057,0.48043,1.502397,0.5722079999999999,0.040046,-0.8189960000000001,-0.014834
1413393890080760576,-1.031923,0.479737,1.505635,0.572542,0.039768,-0.8187840000000001,-0.014394999999999996
1413393890085760512,-1.032787,0.479038,1.508877,0.572944,0.039381,-0.81853,-0.013951
1413393890090760448,-1.033651,0.478328,1.512112,0.5733189999999999,0.038925,-0.818297,-0.01351
1413393890095760640,-1.0345209999999998,0.4775970000000001,1.515346,0.573687,0.038494,-0.818067,-0.013064
1413393890100760576,-1.035397,0.476837,1.5185799999999998,0.5740689999999999,0.038137,-0.817823,-0.012615
1413393890105760512,-1.0362790000000002,0.476053,1.521809,0.574461,0.037848,-0.8175680000000001,-0.012179
1413393890110760448,-1.037165,0.4752520000000001,1.525026,0.574857,0.03758,-0.817308,-0.011771
1413393890115760640,-1.038049,0.474443,1.528226,0.575279,0.037291000000000005,-0.81703,-0.01139
1413393890120760320,-1.038926,0.47363,1.531403,0.575705,0.036943,-0.816751,-0.011001
1413393890125760512,-1.039945,0.472766,1.53451,0.576134,0.036563,-0.816469,-0.010569
1413393890130760448,-1.040841,0.4719140000000001,1.537608,0.5765359999999999,0.03614,-0.81621,-0.01009
1413393890135760640,-1.041735,0.471041,1.540662,0.576917,0.035766,-0.815964,-0.0096
1413393890140760320,-1.042626,0.47015,1.543674,0.5772550000000001,0.035438,-0.8157449999999999,-0.009119
1413393890145760512,-1.043519,0.469246,1.546656,0.577573,0.035108,-0.815539,-0.008668
1413393890150760448,-1.044411,0.468338,1.54961,0.5779310000000001,0.034779000000000004,-0.815304,-0.008261
1413393890155760640,-1.0453,0.467428,1.552524,0.578286,0.034429,-0.815071,-0.007881
1413393890160760320,-1.046188,0.466512,1.5553860000000002,0.578631,0.034064,-0.814846,-0.007517
1413393890165760512,-1.047082,0.465579,1.558202,0.578954,0.033708,-0.814635,-0.007119
1413393890170760448,-1.04798,0.464625,1.560972,0.579264,0.033376,-0.8144319999999999,-0.006679000000000001
1413393890175760384,-1.049018,0.463613,1.5636370000000002,0.57953,0.033043,-0.814257,-0.00619
1413393890180760320,-1.049944,0.462617,1.566289,0.579769,0.032699,-0.814105,-0.005692
1413393890185760512,-1.050869,0.461613,1.568893,0.579944,0.032353,-0.813997,-0.005228
1413393890190760704,-1.051793,0.460607,1.571453,0.580098,0.031983,-0.813905,-0.004807
1413393890195760384,-1.052716,0.459596,1.573968,0.580286,0.031596,-0.813789,-0.0044020000000000005
1413393890200760576,-1.053639,0.45857,1.576441,0.580527,0.031263,-0.813632,-0.00402
1413393890205760512,-1.054565,0.457527,1.578864,0.580742,0.030948000000000007,-0.813492,-0.003593
1413393890210760704,-1.055493,0.456469,1.58124,0.5809880000000001,0.030669,-0.81333,-0.0031420000000000003
1413393890215760384,-1.056423,0.455401,1.583569,0.5812470000000001,0.030367,-0.813158,-0.002653
1413393890220760576,-1.057353,0.454333,1.585854,0.581499,0.030029000000000007,-0.812992,-0.002187
1413393890225760512,-1.058418,0.453226,1.588029,0.581779,0.029692000000000007,-0.8128029999999999,-0.001789
1413393890230760448,-1.059373,0.452157,1.590199,0.5820069999999999,0.029344,-0.812653,-0.001474
1413393890235760384,-1.060332,0.45108,1.592326,0.5822430000000001,0.029027,-0.812496,-0.00121
1413393890240760576,-1.061295,0.449983,1.5944120000000002,0.582435,0.028764,-0.812368,-0.000934
1413393890245760512,-1.062265,0.448866,1.596447,0.582593,0.028542,-0.812263,-0.000599
1413393890250760448,-1.063241,0.447738,1.598429,0.582771,0.028315,-0.812144,-0.000199
1413393890255760384,-1.064214,0.446608,1.600362,0.582987,0.028045,-0.811998,0.000215
1413393890260760576,-1.06518,0.44548,1.602247,0.583199,0.027713,-0.811858,0.0006219999999999999
1413393890265760512,-1.066138,0.444355,1.604083,0.583436,0.027355,-0.811699,0.000986
1413393890270760448,-1.067095,0.443228,1.605872,0.5836439999999999,0.026976,-0.811562,0.001352
1413393890275760384,-1.068171,0.4420520000000001,1.607566,0.58387,0.026659,-0.811408,0.0017059999999999998
1413393890280760576,-1.069155,0.440888,1.609241,0.583996,0.026376,-0.811326,0.002111
1413393890285760512,-1.0701379999999998,0.439708,1.6108559999999998,0.584104,0.026152,-0.811254,0.002522
1413393890290760448,-1.0711190000000002,0.438524,1.612411,0.5841569999999999,0.025944,-0.811221,0.002932
1413393890295760384,-1.072099,0.437345,1.613916,0.584176,0.025686,-0.811214,0.003307
1413393890300760576,-1.073081,0.436177,1.615375,0.5841850000000001,0.0254,-0.8112159999999999,0.003576
1413393890305760256,-1.07406,0.435017,1.616789,0.584179,0.025109,-0.811229,0.00376
1413393890310760448,-1.075038,0.4338520000000001,1.618159,0.5842149999999999,0.024835,-0.81121,0.00396
1413393890315760640,-1.076013,0.432667,1.619478,0.584221,0.024622,-0.811211,0.004181
1413393890320760576,-1.076986,0.431464,1.620745,0.584275,0.024443,-0.811176,0.004486
1413393890325760512,-1.078063,0.4301970000000001,1.621925,0.584364,0.024287,-0.811113,0.004825
1413393890330760448,-1.079046,0.428978,1.623084,0.58444,0.024094,-0.811063,0.005163
1413393890335760640,-1.080028,0.427772,1.624193,0.584511,0.023868,-0.811017,0.005441
1413393890340760576,-1.081014,0.426569,1.625246,0.584555,0.023599,-0.810991,0.005676
1413393890345760512,-1.081998,0.4253560000000001,1.626238,0.584585,0.023325,-0.810976,0.005903
1413393890350760448,-1.082977,0.424132,1.627165,0.584581,0.023079,-0.810984,0.006152
1413393890355760640,-1.083951,0.422897,1.628036,0.584585,0.02289,-0.8109850000000001,0.006411
1413393890360760576,-1.0849209999999998,0.421655,1.628854,0.584589,0.022714,-0.810984,0.006689
1413393890365760512,-1.085886,0.420416,1.629621,0.584608,0.022515,-0.810974,0.006959999999999999
1413393890370760448,-1.086851,0.419183,1.630349,0.5846680000000001,0.022286,-0.8109350000000001,0.007188
1413393890375760640,-1.087915,0.4179060000000001,1.630983,0.584754,0.022053,-0.8108770000000001,0.007411
1413393890380760320,-1.088908,0.416659,1.631598,0.584811,0.021823,-0.81084,0.007619
1413393890385760512,-1.089904,0.4154020000000001,1.632154,0.584849,0.021601,-0.810816,0.007879
1413393890390760448,-1.090897,0.414135,1.632656,0.584849,0.021431,-0.810819,0.008137
1413393890395760640,-1.091885,0.412861,1.633108,0.5848439999999999,0.021259,-0.810824,0.008437
1413393890400760320,-1.092869,0.411586,1.633519,0.584867,0.021059,-0.810809,0.008737
1413393890405760512,-1.093848,0.410318,1.633893,0.5849260000000001,0.020845,-0.810769,0.009007
1413393890410760448,-1.094827,0.409057,1.634233,0.58503,0.020638,-0.810697,0.00922
1413393890415760640,-1.095805,0.4078,1.634541,0.585199,0.020391,-0.810579,0.009429
1413393890420760320,-1.096778,0.40654,1.6348120000000002,0.5853689999999999,0.020159,-0.8104600000000001,0.009636
1413393890425760512,-1.097834,0.405233,1.63499,0.585592,0.019932,-0.810301,0.009887
1413393890430760448,-1.098822,0.403944,1.635168,0.585804,0.019745,-0.810149,0.010153
1413393890435760384,-1.099811,0.402645,1.635304,0.586023,0.019574,-0.80999,0.010472
1413393890440760576,-1.100793,0.401343,1.635408,0.586276,0.01941,-0.8098069999999999,0.010793
1413393890445760512,-1.101772,0.400046,1.635484,0.586598,0.019224,-0.809575,0.011087
1413393890450760704,-1.102758,0.398758,1.635533,0.5869800000000001,0.018992,-0.8093,0.011353
1413393890455760384,-1.103747,0.397474,1.635544,0.587394,0.01874,-0.809003,0.011565
1413393890460760576,-1.104734,0.396181,1.635529,0.587846,0.018493,-0.8086770000000001,0.011793
1413393890465760512,-1.105715,0.394869,1.635509,0.58841,0.01832,-0.808266,0.012086
1413393890470760704,-1.106695,0.39354,1.635474,0.589022,0.018194,-0.807818,0.012462
1413393890475760384,-1.107749,0.392163,1.635353,0.589594,0.018059,-0.807396,0.012815
1413393890480760576,-1.108738,0.39084,1.635266,0.5902229999999999,0.017863,-0.806936,0.013119
1413393890485760512,-1.109725,0.389536,1.635186,0.590847,0.017597,-0.8064819999999999,0.013338999999999998
1413393890490760448,-1.110708,0.388241,1.6351209999999998,0.591551,0.017312,-0.80597,0.013513
1413393890495760384,-1.111689,0.386942,1.635067,0.592245,0.017046000000000002,-0.805463,0.013714
1413393890500760576,-1.112667,0.385624,1.635024,0.592956,0.016868,-0.80494,0.013966
1413393890505760512,-1.11364,0.384285,1.634996,0.59372,0.016781,-0.804373,0.014305000000000003
1413393890510760448,-1.1146040000000002,0.382941,1.634993,0.594522,0.016737000000000002,-0.803775,0.014689
1413393890515760384,-1.11556,0.381613,1.635014,0.5953890000000001,0.01665,-0.803129,0.015035
1413393890520760576,-1.116515,0.380313,1.635051,0.5962930000000001,0.016456000000000002,-0.802459,0.015278
1413393890525760512,-1.117545,0.37899,1.635027,0.597217,0.016193,-0.801768,0.01547
1413393890530760448,-1.1185120000000002,0.377706,1.635077,0.598164,0.015911,-0.801064,0.015639
1413393890535760384,-1.119471,0.376412,1.635132,0.599114,0.015684,-0.8003560000000001,0.015844
1413393890540760576,-1.120422,0.375101,1.635178,0.600035,0.015523,-0.799663,0.016146
1413393890545760512,-1.12136,0.373777,1.635222,0.600899,0.015438,-0.79901,0.016478
1413393890550760448,-1.12228,0.372459,1.635268,0.601735,0.015356,-0.798376,0.016805
1413393890555760384,-1.1231870000000002,0.37116,1.635326,0.6025520000000001,0.015229,-0.797758,0.017044
1413393890560760576,-1.124077,0.36988,1.6353959999999998,0.603384,0.01505,-0.797131,0.017144
1413393890565760512,-1.124954,0.368614,1.635463,0.6041770000000001,0.014864,-0.796533,0.017155
1413393890570760448,-1.125821,0.367343,1.63554,0.604962,0.014722999999999997,-0.79594,0.017172
1413393890575760640,-1.126745,0.366022,1.635598,0.605743,0.014682,-0.795339,0.017218999999999998
1413393890580760576,-1.127578,0.364715,1.635683,0.606498,0.014726,-0.7947609999999999,0.017329
1413393890585760512,-1.128399,0.363407,1.635774,0.607201,0.014796,-0.79422,0.01744
1413393890590760448,-1.129206,0.362112,1.635892,0.6079060000000001,0.01486,-0.79368,0.017471
1413393890595760640,-1.129988,0.36084,1.63602,0.608591,0.014865,-0.793155,0.017419999999999998
1413393890600760576,-1.130753,0.35959,1.636134,0.609256,0.01484,-0.7926489999999999,0.01728
1413393890605760512,-1.13151,0.358345,1.63624,0.6098640000000001,0.014788,-0.792186,0.017141999999999998
1413393890610760448,-1.132255,0.357093,1.636339,0.6103729999999999,0.014752,-0.791796,0.017063
1413393890615760640,-1.132983,0.35583000000000004,1.636416,0.610794,0.014758000000000004,-0.791471,0.01708
1413393890620760320,-1.133694,0.354559,1.636475,0.611075,0.01479,-0.7912520000000001,0.017153
1413393890625760512,-1.1344530000000002,0.35324,1.636492,0.611273,0.014823,-0.791095,0.017189
1413393890630760448,-1.135133,0.351986,1.636532,0.61134,0.014846000000000003,-0.791043,0.017137
1413393890635760640,-1.135791,0.350747,1.636565,0.611362,0.014882,-0.791029,0.016961
1413393890640760320,-1.136432,0.349515,1.636598,0.611352,0.014946,-0.791041,0.016733
1413393890645760512,-1.137048,0.348281,1.63664,0.61132,0.015057,-0.791068,0.016487
1413393890650760448,-1.137638,0.347039,1.636687,0.611263,0.015239,-0.791114,0.016250999999999998
1413393890655760640,-1.138209,0.34579,1.636738,0.611229,0.015442,-0.79114,0.016069999999999997
1413393890660760320,-1.138767,0.344544,1.6367969999999998,0.611165,0.015608000000000004,-0.791189,0.015922
1413393890665760512,-1.139316,0.343306,1.636853,0.611065,0.015719,-0.7912680000000001,0.015775
1413393890670760448,-1.139852,0.34207600000000005,1.636912,0.610872,0.015774,-0.791419,0.015604
1413393890675760384,-1.1404450000000002,0.34081100000000003,1.636935,0.610675,0.015812,-0.791573,0.015431
1413393890680760320,-1.140955,0.339571,1.636968,0.6103310000000001,0.015879,-0.791841,0.015256
1413393890685760512,-1.14145,0.338321,1.636991,0.609871,0.015984,-0.792196,0.015131
1413393890690760704,-1.141923,0.337068,1.6370209999999998,0.609358,0.016097,-0.79259,0.015041
1413393890695760384,-1.142369,0.33582199999999995,1.637059,0.6088319999999999,0.01618,-0.792994,0.014968
1413393890700760576,-1.142801,0.334584,1.6371,0.608336,0.016209,-0.793375,0.01489
1413393890705760512,-1.14322,0.33334899999999995,1.637163,0.60785,0.016232,-0.79375,0.014782
1413393890710760704,-1.143617,0.332113,1.63725,0.607418,0.016281,-0.794081,0.014663
1413393890715760384,-1.143994,0.33087300000000003,1.63735,0.606982,0.016365,-0.794415,0.01455
1413393890720760576,-1.144356,0.329629,1.637461,0.606577,0.01651,-0.794725,0.014436
1413393890725760512,-1.1447889999999998,0.328341,1.637548,0.60616,0.016676,-0.795039,0.014288999999999996
1413393890730760448,-1.145137,0.327098,1.637671,0.605688,0.016835,-0.795399,0.014118
1413393890735760384,-1.145465,0.325865,1.6377959999999998,0.60517,0.016962,-0.795794,0.013917
1413393890740760576,-1.145772,0.324637,1.637926,0.60464,0.01708,-0.796199,0.0137
1413393890745760512,-1.1460629999999998,0.323407,1.6380629999999998,0.6041,0.017197999999999998,-0.79661,0.013485
1413393890750760448,-1.1463450000000002,0.322171,1.638211,0.603546,0.017322999999999998,-0.79703,0.013302
1413393890755760384,-1.146614,0.320932,1.638371,0.602997,0.017442,-0.797446,0.013146
1413393890760760576,-1.146864,0.319691,1.638539,0.602475,0.017557,-0.797841,0.012986
1413393890765760512,-1.1471,0.31845,1.6387200000000002,0.601954,0.017667,-0.798235,0.012804
1413393890770760448,-1.147328,0.31721,1.638915,0.601428,0.017765,-0.798632,0.012634
1413393890775760384,-1.147645,0.315929,1.639103,0.600885,0.017868000000000002,-0.799038,0.012468
1413393890780760576,-1.1478700000000002,0.314686,1.6393220000000002,0.600326,0.017975,-0.799459,0.012313
1413393890785760512,-1.148075,0.313446,1.639552,0.5998100000000001,0.018036,-0.799847,0.012198
1413393890790760448,-1.1482709999999998,0.312209,1.6397810000000002,0.599262,0.018067,-0.800258,0.012126
1413393890795760384,-1.148468,0.31097,1.640021,0.5987319999999999,0.018071,-0.800655,0.012131
1413393890800760576,-1.148649,0.309729,1.640282,0.5982069999999999,0.018051,-0.8010470000000001,0.012168
1413393890805760256,-1.148807,0.308491,1.640556,0.597737,0.018035,-0.8013979999999999,0.012212
1413393890810760448,-1.148961,0.307257,1.64084,0.5972810000000001,0.018025,-0.801739,0.012196
1413393890815760640,-1.149116,0.306031,1.641141,0.596843,0.018042,-0.802066,0.012087
1413393890820760576,-1.149258,0.304813,1.641455,0.596384,0.018098,-0.8024100000000001,0.011887
1413393890825760512,-1.149492,0.303549,1.641764,0.595925,0.018188,-0.8027489999999999,0.011674
1413393890830760448,-1.149626,0.302313,1.642094,0.595438,0.018312,-0.803111,0.011495
1413393890835760640,-1.149747,0.30107399999999995,1.6424310000000002,0.594964,0.018454,-0.803461,0.011346
1413393890840760576,-1.149863,0.299839,1.642769,0.594575,0.018568,-0.8037479999999999,0.011225
1413393890845760512,-1.149976,0.298611,1.643132,0.594158,0.018638,-0.804057,0.011075
1413393890850760448,-1.1500709999999998,0.297391,1.643513,0.593742,0.018668,-0.804366,0.010911
1413393890855760640,-1.150153,0.296176,1.643887,0.593312,0.018698,-0.804685,0.010716
1413393890860760576,-1.150232,0.294956,1.644263,0.5928899999999999,0.018741,-0.804998,0.010529
1413393890865760512,-1.150306,0.29372600000000004,1.6446599999999998,0.592457,0.01883,-0.8053170000000001,0.010338
1413393890870760448,-1.1503709999999998,0.292488,1.645074,0.592072,0.018952,-0.8056,0.010192
1413393890875760640,-1.1505450000000002,0.291197,1.6454959999999998,0.591711,0.019063,-0.805862,0.01008
1413393890880760320,-1.150621,0.289946,1.645932,0.591404,0.019121,-0.806086,0.010048
1413393890885760512,-1.150695,0.288695,1.646381,0.591122,0.019093,-0.806294,0.010077
1413393890890760448,-1.150765,0.28744400000000003,1.646852,0.5908680000000001,0.019008,-0.806481,0.01015
1413393890895760640,-1.150826,0.286189,1.647336,0.590646,0.018904,-0.806645,0.010253
1413393890900760320,-1.150883,0.284927,1.647823,0.590383,0.018858,-0.806837,0.010318
1413393890905760512,-1.150932,0.283662,1.6483169999999998,0.59014,0.01888,-0.8070149999999999,0.010327
1413393890910760448,-1.15097,0.2824,1.648818,0.589874,0.018942,-0.8072090000000001,0.010243
1413393890915760640,-1.151014,0.281144,1.649327,0.589653,0.01902,-0.80737,0.010074
1413393890920760320,-1.15106,0.27989200000000003,1.64986,0.589411,0.019095,-0.8075479999999999,0.00985
1413393890925760512,-1.151218,0.27859,1.6504310000000002,0.5891810000000001,0.019177,-0.807716,0.009628
1413393890930760448,-1.151259,0.277321,1.6509779999999998,0.588966,0.019295,-0.807873,0.009425
1413393890935760384,-1.151309,0.276037,1.651528,0.5887319999999999,0.019433,-0.808042,0.0093
1413393890940760576,-1.151365,0.274741,1.652092,0.588501,0.01959,-0.808207,0.009224
1413393890945760512,-1.151416,0.273447,1.652664,0.5882850000000001,0.019703,-0.808361,0.009201
1413393890950760704,-1.151458,0.272162,1.653243,0.588056,0.019729,-0.808528,0.009186
1413393890955760384,-1.151492,0.270887,1.653827,0.587861,0.019688,-0.808671,0.009163
1413393890960760576,-1.151529,0.269613,1.6544169999999998,0.5876899999999999,0.019607,-0.808797,0.009155
1413393890965760512,-1.151565,0.268331,1.655024,0.5875060000000001,0.019539,-0.808932,0.009154
1413393890970760704,-1.151592,0.267036,1.655641,0.587329,0.019516,-0.8090609999999999,0.009208
1413393890975760384,-1.151749,0.265677,1.6562880000000002,0.587145,0.019557,-0.809192,0.009256
1413393890980760576,-1.151808,0.264352,1.656932,0.586967,0.019633,-0.809319,0.009306
1413393890985760512,-1.15186,0.263034,1.657588,0.586788,0.019714,-0.809448,0.009276
1413393890990760448,-1.151908,0.261729,1.658245,0.586627,0.019773,-0.8095640000000001,0.009146
1413393890995760384,-1.151953,0.260434,1.658915,0.586457,0.019807,-0.809689,0.008941
1413393891000760576,-1.15199,0.259133,1.6595939999999998,0.5863010000000001,0.019866,-0.8098029999999999,0.008708
1413393891005760512,-1.152018,0.257818,1.660273,0.586118,0.019994,-0.8099350000000001,0.008501
1413393891010760448,-1.152043,0.256484,1.660952,0.5859260000000001,0.0202,-0.81007,0.008362
1413393891015760384,-1.152079,0.255141,1.661644,0.585784,0.020433,-0.810168,0.00826
1413393891020760576,-1.152122,0.253799,1.6623599999999998,0.585638,0.02061,-0.8102699999999999,0.008169
1413393891025760512,-1.152312,0.252409,1.663126,0.585505,0.020706,-0.8103640000000001,0.008051
1413393891030760448,-1.152363,0.251078,1.6638509999999995,0.585412,0.020736,-0.8104319999999999,0.007937999999999999
1413393891035760384,-1.152414,0.249746,1.6645900000000002,0.5853,0.020726,-0.8105140000000001,0.007842
1413393891040760576,-1.152471,0.248401,1.665355,0.5851970000000001,0.020752,-0.810589,0.007756999999999998
1413393891045760512,-1.152529,0.247045,1.666123,0.585088,0.02082,-0.810666,0.007705
1413393891050760448,-1.152581,0.24568,1.666887,0.584979,0.020928,-0.810742,0.007677
1413393891055760384,-1.152626,0.24431,1.667662,0.584922,0.02103,-0.8107810000000001,0.007665000000000002
1413393891060760576,-1.152668,0.24294,1.668441,0.584847,0.02108,-0.810834,0.007673
1413393891065760512,-1.1527120000000002,0.241573,1.669225,0.584767,0.021037,-0.810891,0.007765999999999999
1413393891070760448,-1.15275,0.240206,1.6700279999999998,0.584721,0.020921,-0.810926,0.007923999999999999
1413393891075760640,-1.152939,0.23879,1.6709029999999998,0.584734,0.020777,-0.810919,0.008112000000000001
1413393891080760576,-1.153014,0.237402,1.671752,0.584757,0.020662,-0.8109029999999999,0.008311
1413393891085760512,-1.15308,0.236014,1.672632,0.584829,0.020601,-0.810851,0.008454000000000001
1413393891090760448,-1.153142,0.234636,1.67352,0.584922,0.020599,-0.8107840000000001,0.008442
1413393891095760640,-1.153207,0.233268,1.6744150000000002,0.585068,0.020669,-0.810679,0.008269
1413393891100760576,-1.153276,0.231899,1.6753349999999998,0.585227,0.020763,-0.8105640000000001,0.008051
1413393891105760512,-1.153342,0.230519,1.676261,0.585357,0.020893,-0.8104680000000001,0.007866
1413393891110760448,-1.153401,0.229125,1.677161,0.5854199999999999,0.021018,-0.81042,0.007807
1413393891115760640,-1.153453,0.227722,1.678043,0.585361,0.02111,-0.8104600000000001,0.007835
1413393891120760320,-1.1534950000000002,0.226321,1.6789169999999998,0.58523,0.021133,-0.810554,0.00792
1413393891125760512,-1.153712,0.224868,1.679862,0.585076,0.021086,-0.810665,0.007995
1413393891130760448,-1.153781,0.223468,1.6807470000000002,0.584906,0.021018,-0.810789,0.008053
1413393891135760640,-1.153838,0.222069,1.681648,0.584769,0.02093,-0.8108890000000001,0.008114
1413393891140760320,-1.153893,0.220665,1.682565,0.584685,0.020832,-0.810951,0.008232999999999999
1413393891145760512,-1.153948,0.21925,1.683507,0.584666,0.020739,-0.8109649999999999,0.008406
1413393891150760448,-1.1540000000000001,0.217827,1.684468,0.58473,0.020657,-0.810919,0.008621
1413393891155760640,-1.154051,0.216403,1.685444,0.584838,0.02056,-0.810841,0.008877
1413393891160760320,-1.154103,0.214983,1.686439,0.585013,0.020485,-0.810714,0.009093
1413393891165760512,-1.154146,0.21357,1.6874349999999998,0.585151,0.020394,-0.810615,0.009264
1413393891170760448,-1.154187,0.212161,1.688407,0.585262,0.020322,-0.8105359999999999,0.009356
1413393891175760384,-1.154417,0.210697,1.68945,0.5853149999999999,0.020272,-0.8104979999999999,0.009418
1413393891180760320,-1.154495,0.209267,1.690408,0.585329,0.02029,-0.810487,0.009449
1413393891185760512,-1.154564,0.207835,1.691346,0.5853229999999999,0.020357,-0.8104899999999999,0.009447
1413393891190760704,-1.154631,0.2064,1.692266,0.5853229999999999,0.020418,-0.810488,0.009446
1413393891195760384,-1.154695,0.204968,1.693169,0.585338,0.020481,-0.810476,0.009427
1413393891200760576,-1.154758,0.203541,1.6940529999999998,0.5853970000000001,0.020518,-0.810433,0.009408
1413393891205760512,-1.154816,0.202118,1.69492,0.5855,0.020526,-0.810358,0.009401
1413393891210760704,-1.154862,0.200694,1.6957529999999998,0.5856600000000001,0.020532,-0.810242,0.009399
1413393891215760384,-1.154891,0.199267,1.6965419999999998,0.5857939999999999,0.02051,-0.810146,0.009446
1413393891220760576,-1.1549040000000002,0.197836,1.6972900000000002,0.585915,0.020487,-0.810058,0.009517
1413393891225760512,-1.155102,0.196339,1.698121,0.586072,0.020425,-0.809945,0.009618000000000002
1413393891230760448,-1.155122,0.194894,1.698792,0.586216,0.020356,-0.80984,0.009756
1413393891235760384,-1.155133,0.193447,1.699404,0.586367,0.020288,-0.8097310000000001,0.00989
1413393891240760576,-1.155142,0.191997,1.699968,0.586521,0.02023,-0.809619,0.010013
1413393891245760512,-1.155152,0.190545,1.700488,0.586676,0.020197,-0.809507,0.010117
1413393891250760448,-1.15516,0.189094,1.700969,0.586881,0.020183,-0.809358,0.010189
1413393891255760384,-1.155171,0.187644,1.7014049999999998,0.5871069999999999,0.020168,-0.809193,0.010242
1413393891260760576,-1.155197,0.186198,1.701799,0.587372,0.020162,-0.809001,0.010272
1413393891265760512,-1.155237,0.184749,1.702179,0.5877100000000001,0.020137,-0.808755,0.010343
1413393891270760448,-1.155273,0.183292,1.702548,0.588132,0.020131,-0.8084479999999999,0.010437
1413393891275760384,-1.1554870000000002,0.18177,1.7030040000000002,0.588621,0.020124,-0.80809,0.010559
1413393891280760576,-1.155545,0.180292,1.703337,0.589262,0.020166,-0.80762,0.010683
1413393891285760512,-1.15561,0.178817,1.703647,0.5899800000000001,0.02021,-0.807094,0.010744
1413393891290760448,-1.155674,0.177351,1.7039400000000002,0.5907979999999999,0.020245,-0.806495,0.010745
1413393891295760384,-1.155726,0.17589200000000002,1.704207,0.5917319999999999,0.020276,-0.8058109999999999,0.010708
1413393891300760576,-1.155765,0.174431,1.704439,0.592754,0.020323,-0.80506,0.010704
1413393891305760256,-1.155795,0.17296199999999998,1.704637,0.593875,0.020389,-0.804232,0.010727
1413393891310760448,-1.155828,0.171487,1.704807,0.595069,0.020437,-0.803348,0.010813
1413393891315760640,-1.1558620000000002,0.170013,1.704955,0.596383,0.020486,-0.802373,0.010872
1413393891320760576,-1.155883,0.168544,1.7050740000000002,0.5977899999999999,0.020457,-0.801326,0.01097
1413393891325760512,-1.156092,0.167015,1.705296,0.599272,0.02042,-0.8002100000000001,0.011038
1413393891330760448,-1.156149,0.16552999999999998,1.705391,0.600993,0.020409,-0.7989189999999999,0.011148
1413393891335760640,-1.156202,0.16404000000000002,1.7054759999999998,0.602811,0.02043,-0.797549,0.011286
1413393891340760576,-1.156243,0.162548,1.705556,0.6047279999999999,0.020438,-0.796098,0.011442
1413393891345760512,-1.156261,0.16106099999999998,1.7056240000000005,0.6068180000000001,0.020436000000000003,-0.794509,0.011592
