#timestamp,ones,zeros,zeros,zeros,ones,zeros,zeros,zeros,ones,ones,zeros,zeros,zeros,ones,zeros,zeros,zeros,ones,ones,zeros,zeros,zeros,ones,zeros,zeros,zeros,ones, b_w_RS_S_x [rad s^-1], b_w_RS_S_y [rad s^-1], b_w_RS_S_z [rad s^-1], b_a_RS_S_x [m s^-2], b_a_RS_S_y [m s^-2], b_a_RS_S_z [m s^-2]
1403715279542143232,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.07635,-0.012494,0.54775,0.069117
1403715279547142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.07635,-0.012494,0.54775,0.069117
1403715279552143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.07635,-0.012494,0.547752,0.069118
1403715279557143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.07635,-0.012494,0.547752,0.069118
1403715279562142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.07635,-0.012494,0.547752,0.069118
1403715279567142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.07635,-0.012494,0.547752,0.069118
1403715279572143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.07635,-0.012494,0.547752,0.069118
1403715279577143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.07635,-0.012494,0.547752,0.069118
1403715279582142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.07635,-0.012494,0.547752,0.069118
1403715279587142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.07635,-0.012494,0.547752,0.069118
1403715279592143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.07635,-0.012494,0.547752,0.069118
1403715279597143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.07635,-0.012494,0.547752,0.069118
1403715279602142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477529999999999,0.069119
1403715279607142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477529999999999,0.069119
1403715279612143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477529999999999,0.069119
1403715279617143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477529999999999,0.069119
1403715279622142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477529999999999,0.069119
1403715279627142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477529999999999,0.069119
1403715279632143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477529999999999,0.069119
1403715279637142784,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477529999999999,0.069119
1403715279642142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477529999999999,0.069119
1403715279647142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477529999999999,0.069119
1403715279652143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547755,0.06912
1403715279657143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547755,0.06912
1403715279662142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547755,0.06912
1403715279667143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547755,0.06912
1403715279672143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547755,0.06912
1403715279677143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547755,0.06912
1403715279682142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547755,0.06912
1403715279687143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547755,0.06912
1403715279692142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547755,0.06912
1403715279697143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547755,0.06912
1403715279702142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477569999999999,0.069121
1403715279707143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477569999999999,0.069121
1403715279712142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477569999999999,0.069121
1403715279717143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477569999999999,0.069121
1403715279722142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477569999999999,0.069121
1403715279727143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477569999999999,0.069121
1403715279732142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477569999999999,0.069121
1403715279737143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477569999999999,0.069121
1403715279742142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477569999999999,0.069121
1403715279747142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.5477569999999999,0.069121
1403715279752142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547759,0.069122
1403715279757143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547759,0.069122
1403715279762142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547759,0.069122
1403715279767142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547759,0.069122
1403715279772142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547759,0.069122
1403715279777143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547759,0.069122
1403715279782143232,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547759,0.069122
1403715279787142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547759,0.069122
1403715279792143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547759,0.069122
1403715279797143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547759,0.069122
1403715279802142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.54776,0.069123
1403715279807142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.54776,0.069123
1403715279812143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.54776,0.069123
1403715279817143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.54776,0.069123
1403715279822142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.54776,0.069123
1403715279827142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.54776,0.069123
1403715279832143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.54776,0.069123
1403715279837143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.54776,0.069123
1403715279842142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.54776,0.069123
1403715279847142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.54776,0.069123
1403715279852143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547762,0.069124
1403715279857143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547762,0.069124
1403715279862142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547762,0.069124
1403715279867142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547762,0.069124
1403715279872143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547762,0.069124
1403715279877142784,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547762,0.069124
1403715279882142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547762,0.069124
1403715279887142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547762,0.069124
1403715279892143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547762,0.069124
1403715279897142784,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547762,0.069124
1403715279902142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547764,0.069125
1403715279907143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547764,0.069125
1403715279912143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547764,0.069125
1403715279917143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547764,0.069125
1403715279922142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547764,0.069125
1403715279927143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547764,0.069125
1403715279932142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547764,0.069125
1403715279937143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547764,0.069125
1403715279942142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547764,0.069125
1403715279947143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547764,0.069125
1403715279952142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547766,0.06912599999999999
1403715279957143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547766,0.06912599999999999
1403715279962142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547766,0.06912599999999999
1403715279967143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547766,0.06912599999999999
1403715279972142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547766,0.06912599999999999
1403715279977143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547766,0.06912599999999999
1403715279982142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547766,0.06912599999999999
1403715279987142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547766,0.06912599999999999
1403715279992142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547766,0.06912599999999999
1403715279997143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547766,0.06912599999999999
1403715280002142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547767,0.069127
1403715280007142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547767,0.069127
1403715280012142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547767,0.069127
1403715280017143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547767,0.069127
1403715280022142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547767,0.069127
1403715280027142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547767,0.069127
1403715280032143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547767,0.069127
1403715280037143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547767,0.069127
1403715280042143232,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547767,0.069127
1403715280047142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547767,0.069127
1403715280052143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547769,0.069128
1403715280057143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547769,0.069128
1403715280062142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547769,0.069128
1403715280067142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547769,0.069128
1403715280072143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547769,0.069128
1403715280077143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547769,0.069128
1403715280082142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547769,0.069128
1403715280087142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547769,0.069128
1403715280092143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547769,0.069128
1403715280097143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547769,0.069128
1403715280102142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547771,0.069129
1403715280107142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547771,0.069129
1403715280112143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547771,0.069129
1403715280117143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547771,0.069129
1403715280122142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547771,0.069129
1403715280127142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547771,0.069129
1403715280132143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547771,0.069129
1403715280137142784,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547771,0.069129
1403715280142142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547771,0.069129
1403715280147142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.0207,0.076349,-0.012494,0.547771,0.069129
1403715280152143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547773,0.06913
1403715280157143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547773,0.06913
1403715280162142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547773,0.06913
1403715280167143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547773,0.06913
1403715280172143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547773,0.06913
1403715280177143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547773,0.06913
1403715280182142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547773,0.06913
1403715280187143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547773,0.06913
1403715280192142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547773,0.06913
1403715280197143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547773,0.06913
1403715280202142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547775,0.069131
1403715280207143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547775,0.069131
1403715280212142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547775,0.069131
1403715280217143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547775,0.069131
1403715280222142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547775,0.069131
1403715280227143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547775,0.069131
1403715280232142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547775,0.069131
1403715280237143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547775,0.069131
1403715280242142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547775,0.069131
1403715280247142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.547775,0.069131
1403715280252142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.5477770000000001,0.069132
1403715280257143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.5477770000000001,0.069132
1403715280262142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002229,0.020701,0.076349,-0.012494,0.5477770000000001,0.069132
